,ndcg
soul,0.668859721
passenger,0.668816219
backdrop,0.668802374
facing,0.668788541
definately,0.668776421
dollars,0.668761434
necessarily,0.668725759
convinced,0.668684534
owned,0.668682109
vicious,0.668655915
executed,0.668649193
angry,0.668608301
testimony,0.668574938
additional,0.66855306
die,0.668545788
differences,0.668489387
catch,0.668432299
obnoxious,0.668413273
wooden,0.668370271
subplots,0.66836689
careers,0.66827594
channel,0.668175379
drawings,0.66815841
reaction,0.668139031
duke,0.668113529
odds,0.66811148
bottom,0.668021066
splendid,0.667990257
meeting,0.667988601
desperately,0.6679819
convey,0.66797793
difficulties,0.667893267
explains,0.667887463
operations,0.667861556
wins,0.667834479
bullies,0.667787159
legs,0.667744991
holidays,0.66772726
preacher,0.667696931
danger,0.667695306
befriends,0.667690428
desires,0.667637002
mystical,0.667612592
complexity,0.667609052
turning,0.667608659
subjects,0.667603007
successfully,0.66757969
widow,0.667571505
quest,0.667544893
exec,0.66751625
rendition,0.667486158
amc,0.667456016
depression,0.667424924
list,0.667373499
cuts,0.667317381
package,0.667291196
missions,0.667251566
produce,0.667215353
extreme,0.667177322
whatsoever,0.667125951
effortlessly,0.667096951
crooks,0.667064449
loose,0.667057267
breath,0.667050349
inhabitants,0.667048971
metaphor,0.667039443
board,0.667021392
peoples,0.667012968
mistake,0.666972409
apparent,0.666956243
longing,0.666924851
blast,0.66691386
opposite,0.666892808
suspend,0.666885547
gods,0.666862341
grim,0.666858061
geeky,0.666806815
authorities,0.666804559
fox,0.666794815
dirty,0.666789051
jump,0.666753044
victory,0.66673224
orchestral,0.666689474
warned,0.666688751
majority,0.666638403
floor,0.666633208
yarn,0.666612597
insights,0.666605031
trash,0.666590606
vulgarity,0.666588802
path,0.666583023
gunfire,0.666548923
built,0.666543632
irony,0.666501337
arguably,0.666481509
return,0.666375222
thug,0.666370992
establishment,0.666361663
booklet,0.666337477
indiana,0.666267165
ruin,0.666189251
cinemas,0.666185558
menacing,0.66617895
sincere,0.666152258
shared,0.66612554
vignettes,0.666092141
homes,0.666084192
embarrassed,0.666074671
authenticity,0.666034795
stops,0.665910276
armageddon,0.665885235
reviewer,0.665873481
covered,0.665799082
coherent,0.665797628
controversy,0.665782166
pathos,0.665775772
harp,0.66568999
frankly,0.665667898
scheming,0.665612512
bitter,0.665586325
kick,0.665580407
suggests,0.66557292
charisma,0.665570429
nonsense,0.66556511
forest,0.665547928
ironic,0.665503907
spine,0.665492388
stereotype,0.665480761
classmates,0.665477333
anger,0.665398106
inevitable,0.665384909
receive,0.665366408
credibility,0.665345317
matters,0.665342219
cynicism,0.665309059
oppression,0.665297511
explosive,0.665250625
orders,0.665239304
fill,0.665238114
complaint,0.66522478
revolutionary,0.66521913
americas,0.665161054
isolated,0.665159567
chose,0.665054541
excuse,0.665007718
transfers,0.664994753
mad,0.664977682
obstacles,0.664976173
cases,0.664946216
union,0.664931897
primitive,0.664914462
atrocious,0.664868631
meal,0.664837958
ford,0.664799871
expressions,0.664789179
weekly,0.664777115
publishing,0.664748194
sibling,0.664733891
stated,0.66473272
identify,0.664732429
par,0.664728504
dope,0.664722566
picks,0.664701405
toilet,0.664691907
overnight,0.66468821
delightfully,0.664663016
sold,0.664604538
originals,0.664544386
mixed,0.664501193
closely,0.664493407
centuries,0.664484745
owners,0.664458184
landscapes,0.664425048
superbly,0.664421679
angles,0.664367023
warfare,0.664363609
sultry,0.664341121
quietly,0.664302423
commitment,0.664254115
hopes,0.664240959
brooding,0.664238533
display,0.664222233
profits,0.664211918
hitting,0.664202589
comfortable,0.664164233
refuses,0.664152689
comparison,0.664140432
purchasing,0.664123765
impossible,0.664077725
frame,0.664051411
hey,0.664041884
shady,0.664041207
striking,0.664013643
paul,0.664012525
hidden,0.663986172
happily,0.663977594
moon,0.663966004
dread,0.663946576
duty,0.663932424
coping,0.663887313
latin,0.663856207
lazy,0.663777022
slimy,0.663751451
modest,0.663728775
phone,0.663722048
buff,0.663683741
published,0.663661735
greatness,0.663645425
labor,0.663573902
abandoned,0.663532997
stardom,0.663493579
mary,0.663492975
usa,0.663446709
prepared,0.663405559
junkie,0.663286502
henchmen,0.663276062
conversations,0.663273158
believing,0.663233041
brilliance,0.663170948
national,0.663156272
capturing,0.66312844
keeping,0.66312195
basis,0.66301707
wow,0.662966979
mythology,0.662947938
pulled,0.662939138
shorts,0.662933964
stale,0.662858055
friendships,0.662856191
cost,0.662852361
essence,0.662757579
nearby,0.662757521
repressed,0.662750598
picked,0.662737407
numerous,0.662639353
unhappy,0.662627482
deranged,0.662608681
heritage,0.662590891
pie,0.662557297
drives,0.662546949
upbeat,0.662527922
advice,0.662485424
post,0.662464958
involvement,0.662451251
ambition,0.662436303
easier,0.66243572
reputation,0.662426218
deliciously,0.662387321
response,0.662379551
ambiguous,0.662365334
royal,0.662325235
grandson,0.662264068
biting,0.662228166
facial,0.662138514
depth,0.662134689
republic,0.662126617
jaw,0.662080445
comment,0.662045778
outcome,0.662042202
greatly,0.662033458
paying,0.661985569
liberties,0.661922509
henry,0.661896077
mars,0.661891853
investigator,0.661863634
concerns,0.661844623
sir,0.661822118
starred,0.6618189
initial,0.661801689
truths,0.661800166
covers,0.661765022
january,0.661757902
melancholy,0.661739327
demise,0.661727794
astonishing,0.661722269
required,0.661674283
starting,0.661671974
cope,0.661645785
shipped,0.661640229
spots,0.661609963
door,0.661605853
crisis,0.661604078
orphan,0.661573951
hysterically,0.661548703
pet,0.661516306
regular,0.661493299
throwback,0.661491245
occasional,0.661485492
shoots,0.661483325
soft,0.661482028
undercover,0.661438948
wolf,0.661388299
therapy,0.66134033
confrontation,0.661301549
realities,0.661301231
headed,0.661240339
key,0.661152059
comical,0.661133332
truck,0.661089472
strangely,0.661067808
christopher,0.661055683
witnesses,0.661037892
changing,0.661035379
virtually,0.660981457
weirdness,0.660973295
kevin,0.660967754
observed,0.660899921
area,0.660877936
causing,0.660873143
expression,0.660842091
dreamlike,0.660839178
carry,0.660837391
introduction,0.660804542
frustrating,0.660756196
morally,0.660738336
asleep,0.660714502
blame,0.660708381
oldest,0.660659578
armed,0.660623962
trite,0.660621064
coverage,0.660553279
enjoys,0.660488317
strongly,0.660423293
satisfied,0.660376097
sake,0.660376033
athletic,0.660343928
dinner,0.660338571
creators,0.660300257
department,0.660265881
irritating,0.660242314
regret,0.660230814
significant,0.660203114
casual,0.660161348
speech,0.660145437
related,0.660133611
noticed,0.660068796
balance,0.660030912
blowing,0.660006459
spite,0.659971965
pass,0.659954686
serves,0.659953588
intimacy,0.659896468
thoughts,0.659888565
greater,0.659860495
admire,0.659813719
unintentionally,0.659808326
unpleasant,0.659807542
received,0.659794765
beaten,0.659697803
fits,0.659630637
adrenaline,0.659559812
planning,0.659509885
weeks,0.6594967
beating,0.659491633
creation,0.659485044
acts,0.659449692
missing,0.659406351
staff,0.659345126
housewife,0.659342665
females,0.65930757
conclusions,0.659271496
retro,0.659266463
rolling,0.659260986
residents,0.659222031
spirits,0.65921388
thankfully,0.6591802
offering,0.659169766
ignore,0.659121233
vcr,0.659113229
expedition,0.65910544
segment,0.659072646
subversive,0.659047422
extravaganza,0.658992246
clothing,0.658977964
thieves,0.65893932
spouse,0.658864469
ignorance,0.658861645
lord,0.658820788
online,0.658775054
rides,0.658753532
horny,0.65869166
throws,0.658659183
travels,0.658635888
multi,0.658624056
authority,0.658600703
backgrounds,0.658596557
sight,0.658582989
beloved,0.658565229
youngsters,0.658535377
minds,0.658422328
treasure,0.658372651
lighthearted,0.658271048
upgrade,0.658203735
naturally,0.658164172
central,0.658128648
psychopath,0.658125734
encounter,0.65811809
subtlety,0.658091408
medicine,0.658081612
ruthless,0.658078062
centered,0.658059761
imdb,0.658059587
clad,0.658037466
galaxy,0.658017432
stuck,0.657955478
millions,0.657951163
spot,0.657879568
combined,0.657875195
destroying,0.65781419
gonna,0.657780615
agrees,0.657764832
kinetic,0.657699561
frustrated,0.657684582
vistas,0.657677745
territory,0.657671256
infant,0.657650779
unnerving,0.657633443
motion,0.657609897
rented,0.657598
improved,0.657537376
stylish,0.657523329
butt,0.657461285
exorcist,0.657436235
kim,0.657412419
horribly,0.657408808
lady,0.657375874
villian,0.657359841
superficial,0.657330838
senior,0.657320907
relative,0.657287938
bodily,0.657279935
requires,0.65720924
wide,0.657188161
connection,0.657160168
raised,0.657127186
official,0.657112641
subplot,0.657110234
disk,0.657103818
break,0.657045256
provided,0.65703389
speed,0.657030477
meaningful,0.65701937
roman,0.656901842
bounty,0.656894614
lose,0.656807813
decision,0.656790062
immature,0.656736091
guts,0.656706648
accepting,0.656662733
serve,0.656621636
hypocrisy,0.656564774
blake,0.656547371
capt,0.656517088
thirties,0.656483003
conflicts,0.656448982
buffs,0.656422575
insult,0.656417945
paints,0.656403095
definitive,0.656398896
lands,0.656318314
trips,0.656297297
david,0.656281655
repeatedly,0.656280827
affected,0.656277609
handled,0.656149056
celebration,0.656142889
worthwhile,0.656067351
arrive,0.656032519
shame,0.655955817
breakout,0.655927299
suffer,0.65591664
loyal,0.655906478
friday,0.655885054
hall,0.655873449
rude,0.655820418
damn,0.655799286
task,0.655796243
beat,0.655769331
relies,0.655752235
hundreds,0.655742406
guest,0.655742074
injured,0.655724857
walking,0.655664428
understood,0.65564173
source,0.655627712
citys,0.655614157
attacking,0.655596913
edgar,0.655575663
executives,0.65555835
quirkiness,0.655558166
worry,0.655556899
feet,0.655537361
icon,0.655507258
topics,0.655501125
revolves,0.655472632
laserdisc,0.655462713
stick,0.65545341
dramatically,0.655440681
instantly,0.655418462
prices,0.6553938
jumps,0.655331425
battlefield,0.655320871
lies,0.655299033
odyssey,0.655232377
mouth,0.655223483
plotting,0.655208947
observations,0.65518443
buddies,0.655172087
frontal,0.655147372
gently,0.655144008
preachy,0.655136469
importance,0.655109311
tend,0.655102234
motives,0.655072249
crooked,0.655054889
cell,0.655050807
club,0.655046878
alert,0.655009007
convince,0.655003459
screening,0.655001318
advantage,0.654971877
cheer,0.654900092
draws,0.654847036
sorts,0.65478869
utter,0.654781973
equal,0.654756886
relief,0.654741688
choice,0.654721912
vault,0.654678633
favor,0.654600376
coast,0.654583959
unflinching,0.654562273
desperate,0.654541646
exploration,0.654537019
billy,0.654524198
executive,0.654349823
rival,0.654329488
unconvincing,0.65431321
prior,0.654308482
horses,0.65429141
qualities,0.654283266
leather,0.654253483
diverting,0.654176407
super,0.654136717
market,0.654078069
ball,0.654061329
ensues,0.654034337
grandeur,0.654020087
brisk,0.654014511
payoff,0.653970854
brits,0.653953537
hungry,0.653891967
remotely,0.653868268
charmer,0.653850677
fire,0.65383961
operatic,0.6537837
lightweight,0.653770978
beneath,0.653760097
tracks,0.65375325
geeks,0.653747151
blockbusters,0.653744714
profession,0.653733565
alive,0.653712868
minor,0.653674361
heavy,0.653663282
failure,0.653656837
figures,0.65364863
universe,0.653639631
exists,0.653630078
brow,0.653601163
credible,0.65357963
trust,0.653492827
clubs,0.653461183
saved,0.65342662
ignorant,0.653421167
secrets,0.653419456
instant,0.653408767
subsequent,0.653384114
pity,0.653335016
offered,0.653281574
hostage,0.653272666
sleep,0.653188533
amazed,0.6531834
prevent,0.653149959
absolute,0.653121393
attend,0.653113558
carrying,0.653111531
jock,0.653094598
cringe,0.653082878
visionary,0.653039402
prefer,0.653006175
mpaa,0.652969104
directly,0.652960837
suffered,0.65295406
adding,0.652888004
partners,0.652859865
specific,0.652850513
delicate,0.652848687
slaves,0.652845437
empathy,0.652787505
count,0.652750575
proceedings,0.652744517
debate,0.652732871
kelly,0.652709678
casino,0.65270851
conducted,0.652680064
fighters,0.652606568
wear,0.652534392
graceful,0.652508398
wounded,0.652505825
contract,0.652473089
relentless,0.652415366
paranoid,0.652414011
demented,0.652389859
marine,0.652374369
fault,0.652367159
joy,0.652355975
talks,0.652332988
arrival,0.652317428
sidney,0.652301998
element,0.652301722
occupation,0.652295008
aspiring,0.652268072
wry,0.65226412
poetry,0.652218899
gifted,0.652215097
products,0.652197007
influenced,0.652193533
perverse,0.652156072
brave,0.652133343
jack,0.652126635
degree,0.652115827
bringing,0.652010441
chaplin,0.651995325
ups,0.651991074
swearing,0.651990861
photographer,0.651883826
remind,0.651850607
trouble,0.651840055
dangerous,0.651779942
ultimate,0.651775611
costs,0.651761954
amiable,0.651756679
represents,0.65175214
proud,0.651743892
wives,0.651730064
progresses,0.651686366
disappoint,0.651681306
albeit,0.651655761
devotion,0.651648689
ring,0.651633971
warning,0.651631986
healing,0.651626899
adversity,0.651603143
region,0.651570904
verdict,0.651553064
grain,0.651552673
compassionate,0.651547225
interests,0.651546668
handle,0.651504838
trains,0.651486718
vulnerability,0.651461694
ruined,0.651403354
unlikable,0.651370092
terrified,0.651355826
benefit,0.651276214
computers,0.651274167
assume,0.651253437
plausible,0.651168042
lie,0.651044989
flow,0.651026009
jason,0.651021015
range,0.651012524
conscious,0.651007151
romeo,0.650927895
photographed,0.650927159
childish,0.650917989
deftly,0.65087935
sketches,0.650854629
charges,0.650811378
scotland,0.650787867
convict,0.650784646
flew,0.650774739
arrogant,0.650759621
narrated,0.650747897
congress,0.650736709
devoted,0.65072936
empty,0.650724267
holding,0.650687411
studies,0.650665128
murderers,0.650660668
exploring,0.650647061
satan,0.650630854
affectionate,0.650604659
stronger,0.650581534
served,0.650511659
remote,0.650481586
amp,0.650468551
improvement,0.650467242
favourite,0.650447706
slightly,0.650388111
seeks,0.650369092
seduce,0.650342847
stress,0.65030873
halfway,0.650287368
spoiled,0.650286639
wagon,0.650262351
infamous,0.650245383
cautionary,0.650239249
unfortunate,0.650234358
heads,0.650225688
spin,0.650195789
prejudice,0.650135472
innuendo,0.650110543
seek,0.650068093
remain,0.650050507
trilogy,0.650041389
enigmatic,0.650030396
directs,0.65000122
deadly,0.649998948
personalities,0.649989398
granted,0.649963071
dynamic,0.649909708
profane,0.649894242
mistakes,0.649888173
field,0.649801358
composers,0.649794828
november,0.649793487
standing,0.649759122
damaged,0.649756063
heavily,0.649754398
unknown,0.649703675
succeed,0.649697208
importantly,0.649681197
retired,0.649627942
fantasies,0.649617645
gentleman,0.649573043
relations,0.64929961
accidentally,0.649263182
wing,0.649258926
reporting,0.649252432
scandal,0.649235583
actioner,0.649215371
educated,0.649199633
displays,0.649181215
writes,0.649142514
appearing,0.649135474
occur,0.649003084
remastering,0.648962768
tribulations,0.648937077
accounts,0.648861297
fluffy,0.648860256
occurs,0.648852003
featuring,0.648851054
delighted,0.648796435
conventions,0.648761613
nightmare,0.648754391
vehicles,0.648709631
robotic,0.648645468
fraud,0.648632097
pile,0.648588414
arrest,0.648550357
edgy,0.648468188
ethics,0.648455577
influential,0.648433499
disorder,0.648415242
minded,0.64840934
mrs,0.648399501
informed,0.648351128
ordinary,0.648333537
newly,0.648282161
mankind,0.64820204
globe,0.648200715
maker,0.648200389
ordering,0.648135283
retirement,0.648129597
intrigued,0.64812641
stakes,0.648016126
stock,0.648014208
employee,0.647992519
heck,0.647920605
pre,0.647913861
endings,0.64790378
tons,0.647903284
steven,0.647884207
remade,0.647877422
messy,0.647876285
rushed,0.647864056
macho,0.647845761
gradually,0.647813115
stayed,0.64777817
moore,0.647774749
sides,0.647753831
shortly,0.647687846
sensitivity,0.647675832
momentum,0.647664897
enchanted,0.647638086
nightmarish,0.647596336
bernard,0.647579508
fetched,0.647525628
stopped,0.647506176
notice,0.647495939
species,0.647489521
dresses,0.647488876
ten,0.647470652
refreshingly,0.647466701
sweetheart,0.647420546
folk,0.647380839
notorious,0.647330652
flesh,0.647309251
separate,0.647290777
crucial,0.647249733
costuming,0.647234165
spiritually,0.647223981
backstage,0.647172351
blown,0.647120974
kitchen,0.647110076
cutting,0.647097827
bar,0.647096665
myers,0.64706199
appreciation,0.647058366
frenetic,0.647050708
prince,0.646958846
cares,0.646907743
criticism,0.646902277
remaining,0.646901645
statement,0.646895119
tremendous,0.646876113
draw,0.646844981
areas,0.646834144
boredom,0.646719198
psychologist,0.646679515
drivers,0.646676251
honor,0.646654972
horse,0.646652173
opponents,0.646605882
stretches,0.646596951
attempting,0.646589688
artistry,0.646584886
hoped,0.646555275
fascinated,0.646554504
hopeless,0.646544424
spoken,0.646511794
twenty,0.646469554
mass,0.646467928
explaining,0.64646533
confident,0.646459563
juliet,0.646451316
commercial,0.646441328
proper,0.646419656
symbolic,0.646400189
psychology,0.646388645
demons,0.646354781
design,0.646318747
ego,0.646297495
piano,0.646283642
boiled,0.646279616
temple,0.646276132
distracting,0.646239615
ironically,0.646222511
misadventures,0.646173619
demonstrates,0.646157987
dynamics,0.646141902
techniques,0.646118983
supported,0.646115879
repeated,0.646071874
revelation,0.646050747
bugs,0.646024544
discovery,0.646020158
sublime,0.646001975
rooting,0.645949823
fail,0.645936167
bright,0.645935395
marketing,0.645923468
competent,0.645918319
simplicity,0.645893515
documents,0.645891154
deserted,0.645871891
developing,0.645864315
rollicking,0.645830347
dislike,0.645820787
pleasures,0.64581637
ass,0.645801181
slight,0.645754543
delivering,0.645674989
wood,0.645669535
notable,0.645636076
kinds,0.645617228
appreciated,0.64558967
alienation,0.645569025
choose,0.645485835
bodies,0.645474948
awhile,0.645471436
maturity,0.64547129
promptly,0.645467313
affect,0.64545317
dedicated,0.645434448
grand,0.645429854
males,0.645407404
trademark,0.645402865
lifes,0.645373475
muddled,0.645367724
reminiscent,0.645298452
identification,0.645286602
carries,0.645258416
traumatic,0.645250387
wildly,0.64523704
enlightening,0.645205588
clue,0.64518238
noble,0.645174154
dignity,0.645123415
grasp,0.64511762
matches,0.645102233
equivalent,0.645088573
vast,0.645028876
encourage,0.645021477
eaten,0.644984298
vengeful,0.644980921
notion,0.644962744
vote,0.64492144
concern,0.644912718
dreary,0.644895172
occupied,0.644889185
grangers,0.644878374
photos,0.644877044
ambiguity,0.644864258
complications,0.644862296
flawless,0.644828508
reference,0.644791908
notes,0.6447189
vincent,0.644712056
explored,0.644682336
sympathy,0.644676499
hearing,0.644653325
hoot,0.644581293
camerawork,0.644573492
replaced,0.644503269
balanced,0.644502712
kindness,0.64449228
buddy,0.644484561
bucks,0.644465371
deceased,0.64442244
manipulation,0.644402433
depravity,0.64438939
uncompromising,0.644375297
armor,0.644300908
alas,0.644289444
size,0.644278002
test,0.644228961
spending,0.644175966
letting,0.644147781
endure,0.644125015
staged,0.64407877
memory,0.644059327
cowboys,0.644034741
fitting,0.644027592
tactics,0.644018293
cure,0.644017317
incident,0.643996373
opened,0.643995131
institutions,0.643988197
flair,0.643988157
experiencing,0.643983779
bio,0.643974094
walls,0.643968258
absurdity,0.643919678
birds,0.643913503
oddly,0.643863963
popping,0.643840525
reaches,0.643783031
fair,0.643776374
kgharris,0.643756911
searching,0.643726785
mentor,0.643698225
serving,0.643670155
highest,0.643666237
eyed,0.643655217
shtick,0.643646403
mundane,0.643624182
ranks,0.643619092
angel,0.64357103
constructed,0.643567211
technological,0.643518198
wires,0.643517089
activity,0.643516402
therapist,0.643500755
misfit,0.643496195
distant,0.643478125
fart,0.64346575
babies,0.643433759
october,0.643431756
colonel,0.643325329
palpable,0.643314487
playful,0.64330322
lousy,0.643262823
composed,0.643260433
surgery,0.643242031
communities,0.643236325
sang,0.643210587
downward,0.643193156
bike,0.643186751
believer,0.643163148
smooth,0.643151539
customers,0.64305651
villians,0.643053919
force,0.643052123
caricature,0.643014479
geek,0.643006158
warriors,0.642982159
visits,0.642966167
hundred,0.642953828
portion,0.642920273
groundbreaking,0.642884059
subtly,0.642856729
promised,0.642850274
faint,0.642848669
wannabe,0.642844657
risk,0.642830107
bosses,0.642791318
heyday,0.642784457
overcoming,0.642768714
unfold,0.642755718
simplistic,0.642746502
bed,0.642627507
wrapped,0.642616932
profoundly,0.642609943
bravery,0.642542989
encounters,0.642539704
abilities,0.642438066
reactions,0.642428598
hires,0.642405523
experts,0.642340217
gifts,0.642335096
mythical,0.642322678
underlying,0.642292196
minimal,0.642238402
regard,0.642132879
previously,0.642074667
glimpses,0.642040346
interactions,0.641992387
overwhelming,0.641943706
tracy,0.641904722
neat,0.641869066
possibilities,0.641856544
chased,0.641840712
bite,0.641804518
surroundings,0.641768075
firm,0.641757832
collectors,0.641719882
root,0.641693628
documented,0.64167899
primarily,0.64164551
stretch,0.641645442
thick,0.641630302
fortunately,0.641582031
stephen,0.641571814
demand,0.641560227
pseudo,0.6415542
sophomoric,0.641527462
remarkably,0.641522103
encouraging,0.64151786
cheering,0.641494832
sharing,0.641482387
infectious,0.64145285
exact,0.641400377
struck,0.641368789
tolerance,0.641363824
preaching,0.64136134
deceit,0.641321981
ridiculously,0.641313446
physically,0.641308261
outcast,0.641304095
fond,0.641286638
recognition,0.641275412
sacrifice,0.641260784
amazingly,0.641229815
somber,0.641218551
adventurous,0.641176435
bare,0.641165416
records,0.641147413
affirming,0.641135186
smiths,0.641127923
million,0.641101738
forties,0.641090946
cocky,0.641078757
ethical,0.641070933
everytime,0.641040371
clueless,0.641029909
breezy,0.6410204
dealt,0.641001432
appropriately,0.64098744
cookie,0.640924868
intentions,0.640921844
reminder,0.640876199
definite,0.640841419
richly,0.640822582
valuable,0.640756565
closer,0.640751551
dean,0.640724661
critic,0.640699183
questioning,0.640695013
recognize,0.640680871
scripts,0.640662695
smoke,0.640658508
buildings,0.640637713
breakfast,0.640597577
oddball,0.640596832
inaccurate,0.640563401
tragedies,0.640550303
dropping,0.640523424
enters,0.640492117
established,0.640488201
practically,0.640463948
voyage,0.640455601
claim,0.640440069
repeat,0.640427811
reports,0.640421215
skin,0.640411462
earnest,0.64038903
foot,0.640341234
north,0.640302327
category,0.640297126
extra,0.640287279
spread,0.640271777
pbs,0.640255343
cheese,0.640177278
technically,0.64017147
device,0.640168536
readers,0.640096052
pristine,0.640076507
george,0.64007469
alike,0.6400709
arms,0.640014871
basic,0.639988164
sat,0.639946552
peers,0.639934715
murdering,0.639919677
lifeless,0.639901162
seduces,0.639868593
slavery,0.639757289
bout,0.639753098
overlooked,0.639749039
scratches,0.639719475
faces,0.639705592
socially,0.639696903
organization,0.639663356
corpse,0.639643493
tie,0.639598434
katherine,0.639481097
decadent,0.639445989
efficient,0.639418752
sensibility,0.639343441
contact,0.639329968
sinking,0.639324736
tuned,0.639270431
sketch,0.639267657
analysis,0.639255983
acclaimed,0.639247466
oriented,0.639210363
pushed,0.63920959
aesthetic,0.639184216
doomed,0.639166977
confront,0.639116076
isolation,0.639114389
sink,0.639071576
picking,0.639056404
avoids,0.639004227
supportive,0.638996353
sean,0.638985101
lurid,0.638949998
handful,0.63889276
hint,0.638877543
borderline,0.638861825
removed,0.638860989
closing,0.638841124
loner,0.638818047
calling,0.638792372
acid,0.638770277
hokey,0.638732159
returned,0.638723511
treats,0.638639035
rome,0.638573398
surviving,0.638567907
thin,0.638560246
arranged,0.638559114
fears,0.638531531
shy,0.638504588
suitable,0.638497704
dropped,0.638472209
talked,0.63842031
grandfather,0.638377372
slaughtered,0.638377256
relax,0.638339035
cannes,0.638222968
argue,0.638217269
awareness,0.638197939
throwing,0.638084937
adapting,0.638083751
powerfully,0.638073458
severe,0.63806648
understands,0.638019466
continuing,0.637958687
inane,0.63792138
sore,0.637864864
rise,0.637855887
proved,0.63785103
rebellion,0.637776175
haunt,0.637772616
sudden,0.637727737
crazed,0.637699246
considerable,0.637654473
sections,0.637640268
runtime,0.637618196
rewarding,0.637618094
operation,0.637552435
exploitative,0.637535629
awkwardness,0.637522075
charge,0.637456441
introduces,0.63744716
startling,0.637424682
shelf,0.637415124
sarcastic,0.637355423
islands,0.637352716
highlight,0.637345773
conflicted,0.637313341
evening,0.637275521
enthralling,0.637260918
forever,0.637214123
bothered,0.637191588
extent,0.6371499
critical,0.637091807
property,0.637071996
myth,0.637042961
diversion,0.63701536
higher,0.637012328
guard,0.637002534
stolen,0.636996098
inappropriate,0.636975966
weakest,0.636952234
featurettes,0.636916077
spark,0.636913648
park,0.636770325
basement,0.636754859
taped,0.636749135
lit,0.636733554
complaints,0.636723207
grimy,0.636684316
storys,0.636649777
roads,0.636614748
interaction,0.63658769
machine,0.636579957
rescues,0.636542509
uninteresting,0.636540527
mins,0.63652721
sunset,0.636510251
cards,0.636496336
table,0.63647259
passing,0.636433994
overwrought,0.636419607
noted,0.636410152
afford,0.6363768
julie,0.636365741
walks,0.636345911
providing,0.636326733
stinker,0.636310816
internet,0.636291929
cunning,0.63628178
deserving,0.636191622
loosely,0.636170625
wicked,0.63614065
mere,0.636054488
expertly,0.636047385
pressure,0.636013951
wise,0.635991197
schmaltzy,0.6359747
assignment,0.635934832
spare,0.63590152
hooker,0.635837079
cleverly,0.635797025
kate,0.635747967
farcical,0.635726719
scripted,0.635689277
amoral,0.63564773
restrained,0.635633769
imagined,0.635553058
praise,0.635551476
curious,0.635532765
poll,0.635530515
impoverished,0.635474827
agency,0.635406476
passable,0.635395618
abstract,0.635385952
robot,0.635374441
cable,0.635363569
suspicious,0.635345684
sprawling,0.635309435
predictability,0.635301827
dawn,0.635287482
companys,0.635256561
toy,0.635239993
oliver,0.635218851
anchor,0.635216697
chaos,0.635206941
ditzy,0.635160697
faust,0.635157259
raises,0.63513188
factor,0.635130034
enormous,0.635117495
immensely,0.635078617
highway,0.635078502
lip,0.635049023
hearts,0.635039019
unwatchable,0.635024352
reliable,0.635001683
taxi,0.635001183
ripped,0.634973676
junk,0.634949057
madcap,0.634936822
layers,0.634934085
esque,0.634930244
layered,0.634910759
wholly,0.634890136
centers,0.634837653
entries,0.634834089
seeking,0.634817381
window,0.63479071
novelist,0.634757481
tied,0.634751445
anniversary,0.634717544
subtext,0.634689245
continuity,0.63467946
showcase,0.634652195
intent,0.634615595
surrounded,0.634587751
claimed,0.634581111
citizen,0.63455696
liking,0.634525111
ugly,0.634522214
proven,0.634500817
fullscreen,0.634499861
ease,0.634433285
alternative,0.634417831
aids,0.634406747
sentence,0.634389454
lion,0.634346739
assured,0.634289723
repetitive,0.634259539
sharply,0.634196383
convincingly,0.634182334
verbal,0.634170017
cruelty,0.634145026
rivalry,0.634122144
crying,0.634114312
creations,0.634075971
controlled,0.634057242
parties,0.634040144
uncover,0.634034263
psychologically,0.634024417
minimalist,0.634021818
calls,0.633949525
hugely,0.633948864
morning,0.633940452
methods,0.633938124
parental,0.633907207
accomplished,0.633906644
smarter,0.633904528
expert,0.633898454
nowadays,0.633895609
escaped,0.633894328
worn,0.633863328
evident,0.633858451
specifically,0.63383828
yesteryear,0.633783847
lake,0.633770545
needless,0.633726034
names,0.633638524
fly,0.633605328
consists,0.633556798
wanna,0.633523546
instructions,0.633517897
vibe,0.633488578
pro,0.633431066
bruce,0.633397757
habits,0.633371932
explanations,0.633364442
transition,0.63333247
hang,0.633300868
dollar,0.633288983
outtakes,0.633268165
audacious,0.633218165
react,0.633151175
alternate,0.633134331
twin,0.633121914
straightforward,0.633111286
retelling,0.633015805
improvised,0.632975436
rendered,0.632962356
amateur,0.63294182
troubles,0.632925463
newspapers,0.632921966
occurred,0.632910491
outfit,0.632875848
gallery,0.632859632
macabre,0.63276727
solving,0.632760903
delusional,0.632732867
flag,0.632671097
depraved,0.632652182
gene,0.632643703
pushes,0.632635422
triangle,0.632635255
stood,0.632520819
hire,0.632515449
surrealism,0.632488658
manic,0.632424538
sensuality,0.632415396
stills,0.632392372
suited,0.632318717
justify,0.632317637
widowed,0.632304491
anguish,0.632274947
furious,0.632224629
stays,0.632198271
discussed,0.632170784
motivations,0.632167362
presenting,0.632165488
languages,0.632141463
household,0.632132946
similarly,0.632017198
optimism,0.632005161
briefly,0.631978772
sequal,0.631945496
nonstop,0.631934306
prime,0.631864491
unstable,0.631863544
highlights,0.631809613
testament,0.631795666
shoulders,0.631783905
logical,0.6317502
devious,0.631743743
idealism,0.631717958
backstory,0.631712821
bargain,0.631695072
describes,0.63165
promise,0.631648281
