,ndcg
legs,0.667961333
crooks,0.667951308
double,0.66795065
heartstrings,0.667949159
trash,0.66794273
rendition,0.667934475
overnight,0.667926728
eastern,0.667914586
yarn,0.667898177
convey,0.667885642
homes,0.667882585
jump,0.667850595
idealistic,0.667840239
mythology,0.667838389
undercover,0.667818247
list,0.667815603
sold,0.667790431
blast,0.66775175
mistake,0.667744369
credibility,0.66772758
effortlessly,0.66772511
path,0.66770066
fox,0.6676959
citizen,0.667677936
desires,0.667677269
package,0.667662574
loose,0.667657455
bottom,0.667654813
geeky,0.667623407
whatsoever,0.667594976
peoples,0.667578576
necessarily,0.66747706
opposite,0.667416165
pathos,0.667403682
cuts,0.667396237
anger,0.667389764
orchestral,0.667336974
reaction,0.667313939
ruin,0.667270185
menacing,0.667255295
apparent,0.667235362
built,0.667226117
return,0.667199539
majority,0.667160922
catch,0.667147409
appearances,0.667127333
embarrassed,0.667069893
produce,0.667067494
establishment,0.667053398
suicide,0.667008905
gunfire,0.66696227
michael,0.666934049
shared,0.666866531
booklet,0.666840274
ford,0.666710733
coherent,0.666703331
reviewer,0.666690902
cases,0.666649895
revolutionary,0.666644236
covered,0.666630373
latin,0.66663015
executed,0.666629022
union,0.666628215
insights,0.666617569
sultry,0.666577251
vulgarity,0.66655684
tensions,0.666525368
ironic,0.666497157
breath,0.666473861
cynicism,0.66645678
authenticity,0.666433607
brooding,0.666347265
classmates,0.666346741
greatness,0.66633371
athletic,0.666276776
orders,0.66625625
dope,0.666188148
angles,0.66618757
kick,0.666185419
republic,0.66616771
stereotype,0.666120938
inevitable,0.666111927
americas,0.666102838
obstacles,0.666089459
sincere,0.666076931
bitter,0.665976735
post,0.665968375
suggests,0.665965175
redneck,0.665957943
outfits,0.665949073
forest,0.665938235
meal,0.665925219
matters,0.665917109
nonsense,0.665902414
deranged,0.665875075
frankly,0.66586482
arguably,0.665813545
spine,0.665802789
buff,0.665781818
explosive,0.665765963
isolated,0.665764511
phone,0.665733759
armageddon,0.665693226
refuses,0.665677747
receive,0.665676572
floor,0.665676537
commitment,0.665674772
widow,0.665631288
published,0.66558743
dread,0.665583542
centuries,0.66556179
mixed,0.665558386
fill,0.665542681
ambition,0.665538853
quietly,0.665511346
charisma,0.665494141
complaint,0.665459067
missions,0.665445227
landscapes,0.66541707
delightfully,0.665414864
happily,0.665359911
easier,0.665287456
desperately,0.665215768
chapters,0.665209046
slimy,0.665202458
repressed,0.665158689
purchasing,0.665156733
expressions,0.665142034
grandson,0.665125359
hidden,0.665081324
expedition,0.665059278
transfers,0.664991993
modest,0.664980429
stated,0.664961761
profits,0.664900306
impossible,0.664880377
shady,0.664842772
toilet,0.664837289
involvement,0.664832706
hopes,0.664814727
display,0.664813637
january,0.664810635
mary,0.664754623
closely,0.664735195
usa,0.664722904
striking,0.664722504
excuse,0.664705993
primitive,0.664660654
superbly,0.664657766
conversations,0.664654462
comfortable,0.664576206
chose,0.664550148
junkie,0.66452608
henchmen,0.664454735
comparison,0.664450922
abandoned,0.664419466
weekly,0.664416409
frame,0.664390903
coverage,0.664339363
national,0.664339349
biting,0.664312547
keeping,0.664307842
uncut,0.664233152
atrocious,0.664199085
pulled,0.664169067
upbeat,0.664167974
stale,0.664167334
identify,0.664021024
outcome,0.664004479
par,0.663993559
numerous,0.663991254
controversy,0.663968167
pie,0.663963125
royal,0.663947737
crisis,0.663947153
prepared,0.663888423
hitting,0.663881326
originals,0.663861945
believing,0.663829196
hey,0.66382472
lazy,0.663811568
speed,0.663604895
drives,0.663603046
nearby,0.663568753
heritage,0.663563731
realities,0.663511056
weirdness,0.663483888
wow,0.663472806
picked,0.66346761
wolf,0.663456968
demise,0.663411606
segment,0.663308944
shipped,0.663305148
headed,0.663273546
introduction,0.663222962
basis,0.663217174
advice,0.663207965
vistas,0.66313521
brilliance,0.663119338
ambiguous,0.66311233
unhappy,0.66308868
confrontation,0.663083394
friendships,0.663080453
friday,0.663047397
reputation,0.663010154
response,0.662982765
duty,0.662903402
paying,0.662871215
jaw,0.662846958
covers,0.662825313
christopher,0.662752012
regret,0.662740768
owners,0.662709893
spielberg,0.662706434
astonishing,0.662681845
stops,0.662655554
comment,0.662625448
orphan,0.662608206
deliciously,0.662591573
oldest,0.662559158
paul,0.662547296
concerns,0.662542353
essence,0.66249033
depth,0.662440639
authority,0.662408341
travels,0.6623592
sir,0.662342926
dinner,0.662261295
initial,0.662210508
starting,0.662190048
therapy,0.662169962
beating,0.662159665
morally,0.662119441
coping,0.662098104
witnesses,0.662098039
changing,0.662066519
dirty,0.662015338
adrenaline,0.66199754
area,0.661990433
starred,0.661983099
comical,0.661974295
causing,0.66194367
armed,0.661907687
frustrating,0.661906073
galaxy,0.661881487
pet,0.661864049
kevin,0.661850811
cope,0.661789541
spirits,0.661755706
shoots,0.661712527
backgrounds,0.661699903
soft,0.661697265
door,0.661674707
planning,0.661663007
unintentionally,0.661645358
occasional,0.661626483
speech,0.661579934
hysterically,0.661550544
facial,0.661454989
residents,0.661454614
sibling,0.661445679
blowing,0.661430244
beaten,0.661425074
rolling,0.661409549
riot,0.661387281
key,0.661360543
strangely,0.661349757
assault,0.661349235
irritating,0.66132956
required,0.661313041
melancholy,0.66130786
greatly,0.661243941
satisfied,0.661178887
psychopath,0.661163282
picks,0.6611608
subversive,0.661124894
bugs,0.66110416
asleep,0.661097396
treasure,0.661095607
staff,0.661092483
virtually,0.661091663
casual,0.661035395
regular,0.661001298
weeks,0.660868854
agrees,0.660826455
liberties,0.660825539
conclusions,0.660805981
satan,0.660778611
feet,0.660777189
sake,0.660735372
balance,0.660718029
capturing,0.660672223
noticed,0.660631839
truths,0.660626579
missing,0.660623426
thieves,0.660620867
expression,0.660613802
warfare,0.660607331
clothing,0.660605335
trite,0.660595791
unpleasant,0.660587415
females,0.66055374
spite,0.66054697
admire,0.660493042
strongly,0.660492888
rides,0.660419858
mars,0.66040171
pass,0.660372797
creators,0.660359173
serves,0.660344645
horny,0.660327748
spouse,0.660315184
dreamlike,0.660306895
ignorance,0.660244474
throwback,0.660232859
truck,0.66023229
blame,0.66016476
lighthearted,0.660140731
acts,0.660114357
worry,0.660079569
victory,0.660031559
received,0.659993921
offering,0.659980284
fits,0.659948129
cost,0.659912502
connected,0.659846879
related,0.65972046
territory,0.659709333
greater,0.659689166
frontal,0.659565966
wide,0.659501041
millions,0.659480309
senior,0.659464632
ignore,0.659415914
encounter,0.659369563
thoughts,0.659319855
online,0.659269445
centered,0.659225539
significant,0.659213713
housewife,0.65920273
intimacy,0.65918354
multi,0.659173157
throws,0.659148599
bodily,0.659142342
lady,0.659132453
butt,0.659062588
composers,0.658970581
rented,0.658955082
minds,0.658934841
relaxing,0.658913219
thankfully,0.658901
labor,0.658896078
enjoys,0.658813222
frustrated,0.658699252
vcr,0.658686884
spots,0.658684946
upgrade,0.658644526
secrets,0.658606558
trips,0.658569001
creation,0.658525986
ball,0.658462593
imdb,0.658412454
superficial,0.658403285
sleep,0.658397437
naturally,0.658355605
motion,0.658326494
thirties,0.658314444
screening,0.658288398
gonna,0.658276836
club,0.658252648
observations,0.658222151
stardom,0.658213145
combined,0.658172433
vault,0.658169031
subtlety,0.658167776
guts,0.658153394
ruthless,0.658123759
retro,0.658097237
stuck,0.658094817
cell,0.658073084
walking,0.658048534
paints,0.657991827
sight,0.657986861
break,0.657969385
connection,0.657960221
stylish,0.657946088
spot,0.657901633
central,0.657827445
attacking,0.657826192
attend,0.657801998
icon,0.657729026
raised,0.657684662
task,0.657681958
meaningful,0.657583542
unnerving,0.65757174
desperate,0.657566312
subplot,0.657531771
improved,0.657526114
villian,0.657520929
buddies,0.657495985
injured,0.657475957
official,0.657458621
relative,0.657456814
requires,0.657453635
hypocrisy,0.65742931
provided,0.657410343
destroying,0.657394944
revolves,0.657390801
accepting,0.65725076
youngsters,0.657196648
loyal,0.657145352
hall,0.657142267
trilogy,0.657108637
repeatedly,0.657022591
topics,0.656992179
understood,0.656894918
decision,0.656891045
payoff,0.656884075
prices,0.656810737
romeo,0.656804799
plotting,0.656799751
lands,0.656784597
hundreds,0.656782934
serve,0.656731468
jumps,0.65672613
blake,0.656643681
medicine,0.656603889
buffs,0.656600559
beat,0.656577289
coast,0.656574203
immature,0.656563546
suffer,0.656511666
arrive,0.656498699
horribly,0.656497119
jock,0.656494977
dramatically,0.656432056
ring,0.656403672
shame,0.65639756
damn,0.656311218
conflicts,0.656287114
definitive,0.656281692
worthwhile,0.656268043
extravaganza,0.656214413
affected,0.65618836
disk,0.65614685
instantly,0.656143566
breakout,0.656126524
executive,0.656095228
crooked,0.656092069
alert,0.65604058
importance,0.65603075
edgar,0.656030256
citys,0.656021876
handled,0.656009939
david,0.655959343
ditzy,0.655957504
celebration,0.655948756
stick,0.655883088
advantage,0.655871722
mpaa,0.655805732
fighters,0.655784318
insult,0.655767981
source,0.655765341
grandeur,0.655741591
leather,0.655711942
spoiled,0.655710448
clubs,0.655683062
rival,0.655675911
motives,0.655664241
convince,0.655573032
relief,0.655547138
proceedings,0.655523132
sorts,0.655439228
utter,0.655435271
count,0.655411086
tend,0.655410882
ensues,0.655384423
equal,0.655323711
gently,0.655314782
preachy,0.655308022
mouth,0.655299095
billy,0.655296679
lies,0.655289621
lie,0.655264193
unconvincing,0.655222358
geeks,0.655218348
prior,0.655167437
exploration,0.655166186
clad,0.655128632
beloved,0.655107817
super,0.655104695
lose,0.655092933
operatic,0.655085492
nightmare,0.655069392
wry,0.655047355
battlefield,0.654993335
roman,0.654991145
demented,0.654976189
kinetic,0.654972527
sketches,0.654952955
guest,0.654860558
hungry,0.654809855
ignorant,0.654709133
piano,0.654706123
universe,0.654700404
choice,0.654694614
failure,0.654681367
documents,0.654680087
market,0.654641086
figures,0.654631299
draws,0.654627489
alive,0.65462336
edgy,0.654606143
rude,0.654579877
pity,0.654561562
bounty,0.654532986
profession,0.654501436
partners,0.654463355
paranoid,0.654456017
narrated,0.654433235
retired,0.654394397
credible,0.654380849
saved,0.654359229
perverse,0.65433583
favor,0.654329952
sidney,0.654303344
tracks,0.65426221
capt,0.654256401
minor,0.654241765
graceful,0.654239289
remotely,0.654214855
subsequent,0.654136664
exists,0.654134615
trust,0.654117891
influenced,0.654072718
heavy,0.654045832
beneath,0.654009776
fantasies,0.654007653
gifted,0.653941601
absolute,0.653900147
studies,0.653895769
unflinching,0.653873696
cringe,0.653869883
warning,0.653861405
debate,0.653847501
blockbusters,0.653769734
suffered,0.653702528
relies,0.653685701
casino,0.653671711
laserdisc,0.653670258
prefer,0.653604902
wagon,0.653601219
offered,0.653563535
cabin,0.653521024
rebellion,0.653510654
interests,0.653508526
conducted,0.653487271
aspiring,0.65347937
kelly,0.653457816
ultimate,0.653456618
carrying,0.653447343
disorder,0.653446006
directly,0.653413658
lightweight,0.653413425
visionary,0.653387535
arrival,0.653379418
amazed,0.653347083
empathy,0.65332485
healing,0.653247238
qualities,0.653228264
unlikable,0.653214157
jack,0.653177081
talks,0.653169412
element,0.653103827
brits,0.653076151
wear,0.653073192
instant,0.653010377
dangerous,0.653005921
relentless,0.652994991
henry,0.652985265
ups,0.652966117
quirkiness,0.652924392
poetry,0.652914902
specific,0.652850792
delicate,0.65284599
jason,0.652841434
cautionary,0.652784709
prevent,0.652678772
joy,0.652653705
costs,0.652639284
fault,0.652631132
flow,0.652621498
brave,0.652524757
standing,0.652517761
enigmatic,0.652466664
albeit,0.652454921
plausible,0.652428026
region,0.652404886
handle,0.652402455
contract,0.652358007
relations,0.65235244
degree,0.652344313
charmer,0.652237269
range,0.65220676
department,0.652181969
adding,0.652143754
deftly,0.652137975
steven,0.652131429
swearing,0.652123061
bringing,0.652057736
disappoint,0.652044509
momentum,0.652034415
photographed,0.652019477
trouble,0.651935853
occupation,0.651896637
globe,0.6518758
terrified,0.651847897
field,0.651840661
personalities,0.651839097
arrogant,0.651831777
remote,0.651814781
seduce,0.651760109
progresses,0.651745891
compassionate,0.651731837
dislike,0.651731324
served,0.651707757
proud,0.651699602
november,0.651681321
bio,0.651641528
amp,0.651631616
childish,0.651542753
retirement,0.651533808
accidentally,0.651530142
assume,0.651507419
seeks,0.651501596
cheer,0.65149755
heads,0.651490072
wounded,0.651395381
memory,0.651383604
stronger,0.651378584
writes,0.65137664
ruined,0.651357477
profane,0.651352039
charges,0.651324923
devoted,0.651307095
grangers,0.651300564
convict,0.651291994
vulnerability,0.651282536
slaves,0.651278877
remind,0.651271529
trains,0.651267751
benefit,0.651262316
murderers,0.651256462
verdict,0.651241676
infamous,0.651197569
conscious,0.651138787
empty,0.651073705
observed,0.651046531
congress,0.651039564
halfway,0.651019972
stakes,0.651010375
damaged,0.651002943
holding,0.650983303
heavily,0.650968273
affectionate,0.650923878
favourite,0.650918618
therapist,0.650917506
intrigued,0.650901815
displays,0.650886678
playful,0.650750777
devotion,0.650742548
brow,0.650733724
directs,0.650707149
exploring,0.650668283
flew,0.650635671
granted,0.650579623
represents,0.650577108
adversity,0.650568992
computers,0.650561673
misadventures,0.65055705
improvement,0.6505276
wing,0.650522176
unfortunate,0.650519786
brisk,0.650434548
deadly,0.650420227
stress,0.650410816
scandal,0.650339405
bar,0.650331572
dynamic,0.650278906
innuendo,0.650232249
efficient,0.650163802
remain,0.650134153
mrs,0.650130782
spin,0.650114143
fetched,0.650103982
unknown,0.650098446
conventions,0.650097398
reporting,0.650095767
importantly,0.65000289
seek,0.649957728
educated,0.649943376
endings,0.649895352
stock,0.649816185
products,0.649811719
informed,0.649701324
appearing,0.649663173
macho,0.649649025
cowboys,0.649575916
kitchen,0.649532735
succeed,0.649505349
misfit,0.649465612
prejudice,0.649453017
dresses,0.64944439
costuming,0.649404953
reports,0.649399917
accounts,0.649368462
photographer,0.649330282
affect,0.649315207
mankind,0.6493031
grain,0.649277124
stopped,0.6492726
actioner,0.64916717
occurs,0.649142834
horses,0.649135579
fraud,0.649115177
fluffy,0.649075611
drivers,0.649036338
scenic,0.649029975
spiritually,0.648999978
rollicking,0.648979588
heck,0.648955036
ordering,0.648932732
folk,0.648890426
ambiguity,0.64888252
delighted,0.648860248
executives,0.64881143
tribulations,0.648804576
bucks,0.648768184
featuring,0.648768087
slightly,0.648759327
gradually,0.648753113
stayed,0.648730442
crucial,0.648702716
messy,0.648652972
flesh,0.648613689
pile,0.648559749
ethics,0.648555329
maker,0.648510581
pre,0.648498782
calling,0.648472542
opponents,0.648451764
juliet,0.648447111
newly,0.648445265
remade,0.648394874
robotic,0.648393279
minded,0.648349931
backstage,0.648316911
demons,0.648240786
symbolic,0.648223156
hostage,0.648205016
ego,0.648174758
shortly,0.648163076
arrest,0.648139945
cunning,0.648106985
areas,0.648030576
moore,0.648022513
species,0.648022343
ten,0.648011437
rooting,0.6479601
sensitivity,0.647952444
ordinary,0.647946528
activity,0.647937267
dedicated,0.647912919
muddled,0.647877035
psychology,0.647854941
nightmarish,0.647833325
artistry,0.647806948
supported,0.647805284
tons,0.647797981
employee,0.647783655
stretches,0.647775107
fascinated,0.647728572
blown,0.64769263
amiable,0.647676545
marketing,0.647648826
draw,0.647613279
refreshingly,0.64760904
criticism,0.647606538
psychologist,0.647594621
hopeless,0.647568166
honor,0.647539997
remaining,0.647531341
notice,0.647502969
statement,0.647490261
distracting,0.647470823
fitting,0.647463972
noble,0.647456025
confident,0.647423769
promptly,0.647402648
cares,0.647344229
bernard,0.647336582
fart,0.647327199
october,0.647315985
separate,0.647269019
diverting,0.647248962
explaining,0.647247852
design,0.64722653
sides,0.647200693
developing,0.647167378
hoped,0.647141039
boiled,0.647118073
wires,0.647099787
spoken,0.647074199
rushed,0.647072368
dynamics,0.647033659
tremendous,0.647006104
pleasures,0.647002544
fire,0.646934561
discovery,0.646921982
mass,0.646895836
angel,0.646884377
twenty,0.646854484
repeated,0.646843973
ass,0.646842468
boredom,0.646832098
revelation,0.646823806
clue,0.646803839
proper,0.646802346
trademark,0.646788453
simplicity,0.646765202
bright,0.646695542
vincent,0.64669499
buddy,0.646686469
maturity,0.646677817
kim,0.646600488
wildly,0.646591378
sublime,0.646589973
villians,0.646570893
delivering,0.64652063
vast,0.646501991
appreciated,0.646444525
technological,0.646441208
earnest,0.646382413
camerawork,0.646377845
ironically,0.646377761
communities,0.64637246
males,0.646353554
reminiscent,0.64635282
attempting,0.646343995
bodies,0.646340758
choose,0.646322481
demonstrates,0.646277829
alienation,0.646250881
notable,0.646243229
matches,0.646212591
groundbreaking,0.646210229
fail,0.646200503
smoke,0.646180494
lifes,0.646172269
enlightening,0.64617211
dignity,0.64617147
sympathy,0.646170922
absurdity,0.646136248
deceased,0.646119196
prince,0.646095033
encourage,0.646076349
wood,0.646076278
size,0.646031748
cheering,0.646030722
hoot,0.646010209
commercial,0.64592667
identification,0.645913853
kinds,0.645907841
notes,0.645890114
complications,0.645888401
grand,0.64587571
subtly,0.645873486
vehicles,0.64586952
sweetheart,0.6458091
alas,0.645803359
slight,0.645783962
grasp,0.645619704
armor,0.645593844
notion,0.645568623
occur,0.645565868
awhile,0.645511001
photos,0.645499373
manipulation,0.645489355
mythical,0.645480398
institutions,0.64541729
opened,0.6453936
staged,0.645304585
reference,0.645304342
test,0.645222338
frenetic,0.64521278
balanced,0.645201269
deserted,0.645190176
hearing,0.645184563
geek,0.64516547
mentor,0.645056785
incident,0.645054517
flawless,0.645036396
infectious,0.645035481
carries,0.644988847
experiencing,0.644959151
composed,0.644915268
endure,0.644904762
traumatic,0.644893869
spending,0.644855104
enchanted,0.644835519
tactics,0.644796566
explored,0.644764144
surgery,0.644755638
portion,0.6447481
depravity,0.644694727
popping,0.644694558
risk,0.644688096
possibilities,0.644651202
oddly,0.644643833
remastering,0.644630965
letting,0.644607418
concern,0.644605403
distant,0.6445997
kindness,0.644590631
mistakes,0.644546571
bite,0.644536882
searching,0.644502158
cutting,0.644458078
considerable,0.644443036
bout,0.644412618
temple,0.644396413
underlying,0.644350678
flair,0.644327331
appreciation,0.644306292
eyed,0.644290095
cocky,0.644286156
replaced,0.644281995
firm,0.644267021
horse,0.644233266
equivalent,0.644212854
hundred,0.64421235
eaten,0.644192894
constructed,0.644186396
serving,0.644180795
influential,0.644180038
hires,0.644000377
clueless,0.643996695
toy,0.643994974
tracy,0.643979199
unfold,0.643965293
ranks,0.643948343
overcoming,0.643928295
reaches,0.643924126
downward,0.643913685
mundane,0.64389634
caricature,0.643887595
uncompromising,0.643854382
highest,0.643852444
faint,0.643840698
bosses,0.643838369
competent,0.643831664
lousy,0.643719599
colonel,0.643682807
fair,0.643661809
stretch,0.643574487
dreary,0.643506285
sang,0.643464608
bravery,0.643426461
sky,0.64338893
walls,0.643328317
sinking,0.643291933
valuable,0.643289735
avoids,0.643257619
simplistic,0.643206552
experts,0.643133746
adventurous,0.643092405
warriors,0.643091252
records,0.643053628
palpable,0.643034864
schmaltzy,0.643032497
myers,0.642947039
smooth,0.642876884
acclaimed,0.642873862
chased,0.642861412
shtick,0.642685358
wannabe,0.642677985
force,0.642623359
regard,0.642615249
decadent,0.64260107
proved,0.642569305
minimal,0.642551177
sacrifice,0.642543062
techniques,0.642497664
ridiculously,0.642496127
believer,0.642472223
encounters,0.642460252
neat,0.642455016
heyday,0.642422703
definite,0.642409099
glimpses,0.642393096
thick,0.642381875
smiths,0.642358388
previously,0.64230541
physically,0.642300725
lifeless,0.64229632
wrapped,0.642281825
breakfast,0.642259672
demand,0.642257338
mins,0.64222647
arms,0.642223114
documented,0.642160243
interactions,0.642154913
reactions,0.642143325
occupied,0.64211799
root,0.642105107
cookie,0.642084234
pseudo,0.642074644
dealt,0.642047639
primarily,0.64203591
profoundly,0.642030815
gifts,0.641991763
inaccurate,0.641989363
spread,0.641969845
richly,0.641961345
affirming,0.641960038
aids,0.641959484
appropriately,0.641943945
fond,0.641927994
remarkably,0.641887654
vengeful,0.641880256
tolerance,0.64186804
pbs,0.641852149
cheese,0.64181354
visits,0.64181342
surroundings,0.641784558
exact,0.641718015
questioning,0.641705357
encouraging,0.641688881
vote,0.641670145
north,0.641668771
overwhelming,0.641659706
fortunately,0.641538468
george,0.641498348
cure,0.641460069
faces,0.641422333
amazingly,0.641403681
intentions,0.641361103
somber,0.641334994
sophomoric,0.64124834
enters,0.641222354
tragedies,0.641220941
skin,0.64120261
device,0.641188906
notorious,0.641174658
critic,0.641126329
struck,0.641054896
sean,0.641044255
technically,0.641035784
diversion,0.641034891
alike,0.640978868
oddball,0.640935649
readers,0.640901144
corpse,0.640888287
dropping,0.640876136
recognize,0.640872176
category,0.640836021
repeat,0.640829986
claim,0.640826442
doomed,0.640770149
bike,0.64072149
practically,0.640716664
socially,0.640707766
extra,0.640656833
gooey,0.640648439
pristine,0.640648415
preaching,0.640527804
kgharris,0.640524494
buildings,0.640481914
oriented,0.640434881
stephen,0.640427693
inane,0.640388061
bed,0.640372383
organization,0.640297559
analysis,0.640288322
breezy,0.640279216
scripts,0.640213493
slavery,0.640206491
aesthetic,0.640161673
hokey,0.640147266
customers,0.640142163
dawn,0.640140316
sink,0.640126112
overlooked,0.640095955
pushed,0.640092538
adapting,0.640090423
sharing,0.640087282
relax,0.640073049
treats,0.640060916
chaplin,0.640060427
dropped,0.640048726
surviving,0.640022129
sketch,0.640013316
sat,0.639965977
voyage,0.639882887
islands,0.639874075
established,0.63985316
ethical,0.639824103
featurettes,0.639808043
promised,0.639764827
operation,0.639714871
forever,0.639707757
powerfully,0.639702994
collectors,0.639653192
basic,0.639631796
loner,0.639593378
isolation,0.639567138
hint,0.639565646
removed,0.639556795
borderline,0.639551745
property,0.639514798
closing,0.639510252
abilities,0.639476699
peers,0.639458928
handful,0.639445209
picking,0.63942604
solving,0.639421873
supportive,0.639421537
sensibility,0.639418772
sections,0.639418097
robot,0.639411333
returned,0.639399296
tie,0.639352465
scratches,0.639313183
million,0.639300438
katherine,0.639296791
stolen,0.63928908
severe,0.639251287
suitable,0.639237636
tuned,0.639192616
murdering,0.639187598
crazed,0.63916192
acid,0.63915548
foot,0.639134145
faust,0.639092161
everytime,0.639065555
runtime,0.639054943
awareness,0.6389435
forties,0.638941967
sore,0.638934367
seduces,0.638917034
argue,0.638890546
lurid,0.638843437
thin,0.638839467
immigrants,0.638832945
arranged,0.638762438
sarcastic,0.638732189
rewarding,0.638722115
grandfather,0.638702093
fears,0.638664901
understands,0.638654852
shy,0.638646226
proven,0.638609029
continuing,0.638508845
lion,0.638494346
hire,0.638466456
evening,0.638412436
basement,0.638320565
sudden,0.638288924
shelf,0.638279229
cannes,0.638251263
talked,0.638233666
reminder,0.638209691
machine,0.638195047
guard,0.638186526
conflicted,0.638170478
throwing,0.638107022
complaints,0.638089355
closer,0.638083812
inappropriate,0.637977845
stood,0.637975224
rise,0.637975132
pro,0.637962884
lit,0.637928479
highlight,0.637924713
suspicious,0.637903511
assignment,0.637878319
uninteresting,0.63785394
ease,0.637834175
audacious,0.637833849
loosely,0.637753388
haunt,0.637668357
startling,0.637609007
unwatchable,0.637604109
storys,0.637587792
creations,0.637575796
dean,0.637545003
agency,0.637537643
introduces,0.637508763
outcast,0.637502182
immensely,0.637501329
charge,0.637488496
hooker,0.637455102
weakest,0.637417008
recognition,0.637389787
higher,0.63738693
yesteryear,0.637386161
bothered,0.637376648
exploitative,0.637337046
slaughtered,0.637305702
grimy,0.637248271
predictability,0.637219258
extent,0.637195173
noted,0.637186263
sprawling,0.637159073
deceit,0.637135398
internet,0.637078057
expertly,0.637069248
sharply,0.637064946
rome,0.6370541
sunset,0.637037798
minimalist,0.636986823
stinker,0.636959546
psychologically,0.636932093
interaction,0.636906773
rescues,0.636899399
critical,0.636886669
kate,0.63683994
passing,0.6368331
sentence,0.636832349
farcical,0.636828046
spare,0.636817075
wise,0.636760322
consists,0.63669652
amoral,0.636657943
cards,0.636651475
novelist,0.636641672
imagined,0.636556418
chaos,0.636538762
fashions,0.636463362
providing,0.636461094
seeking,0.63644267
walks,0.636366243
curious,0.636351075
anchor,0.63631407
beast,0.63630094
confront,0.636294478
anniversary,0.636264392
enthralling,0.636258063
uncover,0.636235673
raises,0.636230154
abstract,0.636198711
deserving,0.636184751
pressure,0.636174285
praise,0.63609746
layered,0.636038892
habit,0.63603016
layers,0.636027277
taped,0.636025061
poll,0.635978852
roads,0.635940093
parties,0.635897391
ripped,0.635895312
overwrought,0.635885737
mere,0.63583935
afford,0.635831678
impoverished,0.635823682
factor,0.635802757
neck,0.63571079
waitress,0.635652704
depraved,0.635629246
subtext,0.635618768
spark,0.635588117
wicked,0.635559435
lip,0.635503341
reliable,0.635449102
intent,0.635401229
delusional,0.635399742
taxi,0.635387552
hearts,0.635353117
bare,0.635309241
ugly,0.635292551
testament,0.635281123
wholly,0.6352794
esque,0.635277924
convincingly,0.635243468
crying,0.635240791
enormous,0.635221499
junk,0.635219905
restrained,0.63518406
liking,0.635154712
hugely,0.635143305
escaped,0.635134708
wanna,0.635127094
window,0.635116677
deception,0.635061097
controlled,0.635023898
rendered,0.635006654
triangle,0.634988384
month,0.634985162
showcase,0.634978577
repetitive,0.634956327
continuity,0.634951856
newspapers,0.634922484
surrounded,0.634885847
cruelty,0.634791064
react,0.63477662
vibe,0.634764844
passable,0.634758643
julie,0.634735449
assured,0.634735135
accomplished,0.634725086
highway,0.63471778
cable,0.634659021
alternative,0.634604458
optimism,0.634582198
expert,0.634514015
worn,0.634502954
instructions,0.634501879
centers,0.634467292
flag,0.634423283
gentleman,0.634419778
explanations,0.634411633
nowadays,0.634400556
methods,0.634374505
claimed,0.634374405
gallery,0.634367976
recovery,0.634366619
occurred,0.634354139
wore,0.634303059
names,0.634258271
morning,0.634255087
manic,0.634187311
golden,0.634182334
straightforward,0.634178172
calls,0.634159118
stooges,0.634149899
specifically,0.634137558
evident,0.634130739
macabre,0.634128023
shoulders,0.634071773
smarter,0.634028275
scripted,0.634027308
atomic,0.633983743
dollar,0.633976866
discussed,0.633842147
mutant,0.633841495
hang,0.633818635
unstable,0.633765763
cleverly,0.63374855
icy,0.633713368
habits,0.633686194
outtakes,0.633654894
surrealism,0.633650142
fullscreen,0.633523351
files,0.6334664
eastwood,0.63334139
amateur,0.63332227
household,0.633240103
rage,0.633172119
justify,0.633163789
sensuality,0.633163161
gene,0.633126251
madcap,0.633008398
parental,0.632991917
alternate,0.632981477
horrendous,0.632941382
tied,0.632939018
languages,0.632903683
needless,0.632837186
similarly,0.632827917
furious,0.63281967
presenting,0.632779944
stays,0.632740276
rivalry,0.632737561
catastrophe,0.63273064
match,0.632709295
troubles,0.632702123
describes,0.632694713
anguish,0.63263226
highlights,0.632601551
graduate,0.632595865
lake,0.632568317
nonsensical,0.632556644
cartoonish,0.632531247
obscure,0.632526384
counter,0.632450814
awkwardness,0.632436592
landmark,0.632370195
nonstop,0.632335098
outfit,0.632281268
rip,0.63221851
mutual,0.632201305
fly,0.632180456
allegory,0.632179306
adam,0.632133809
briefly,0.632125307
contact,0.632090341
laughably,0.632077572
motivations,0.632074354
backstory,0.632057065
verbal,0.632029487
joint,0.632019308
frank,0.631982323
retelling,0.631973459
update,0.631934112
enemies,0.631896581
domestic,0.631841372
facility,0.631824397
superiors,0.63182437
grandmother,0.631807745
accepts,0.631780476
sounded,0.631672619
transition,0.631651244
fed,0.631650834
hunting,0.631641855
stealing,0.631640885
promise,0.631608746
devious,0.631580152
phenomenal,0.631577928
onscreen,0.631552496
depict,0.631544106
generate,0.631534978
impending,0.631504082
fictionalized,0.631502012
widowed,0.631455537
translation,0.631444197
muscle,0.631416764
rocks,0.631415771
website,0.631410953
improbable,0.631408132
improve,0.63138601
disagree,0.631372034
drags,0.631319252
deliberately,0.631272999
myth,0.63122291
oliver,0.631221307
resources,0.631195229
worried,0.631124931
flop,0.631116432
unoriginal,0.631096264
mixture,0.631077959
suited,0.631041129
properly,0.631027942
