,ndcg
authority,0.606262948
mystical,0.606173514
resemblance,0.606152808
combine,0.606151701
swear,0.606146143
tvs,0.606133545
displayed,0.606064761
foot,0.606064199
shipped,0.60606041
stereotype,0.606036042
cruel,0.606006689
root,0.605940303
drops,0.60590553
witness,0.60584014
pays,0.605827334
shady,0.60571758
writes,0.605638062
chief,0.605630283
repetitive,0.605618199
stock,0.605608718
desired,0.605603526
ultra,0.605441734
expense,0.605395505
subplots,0.605338686
midst,0.605317319
table,0.605316413
standout,0.605303685
psycho,0.605289303
claimed,0.605239743
grotesque,0.605219065
encounters,0.605213746
informed,0.60521297
profoundly,0.605201766
shifts,0.605167093
novels,0.605117573
pun,0.605048247
wannabe,0.605038989
kudos,0.605021822
golden,0.605018853
international,0.60500671
juvenile,0.604988937
lifes,0.604982498
security,0.604982302
regarded,0.604961477
bands,0.604951543
devotion,0.604941402
adrenaline,0.604882111
engage,0.604880531
flying,0.604849619
contact,0.604797086
seductive,0.604742234
uninteresting,0.604740156
bombs,0.604709267
deliberately,0.604594852
alright,0.604538301
warner,0.604436977
travel,0.604432488
nation,0.604432427
symbolic,0.604427783
discussing,0.604401593
transition,0.604394292
allies,0.604392939
emerges,0.604376082
pressure,0.604307059
literature,0.604255603
rocks,0.604235814
examples,0.60422197
honor,0.604218886
edgy,0.604195116
careful,0.604190215
tiny,0.604149689
pairing,0.604103197
stealing,0.60404383
design,0.604025971
spell,0.604020185
difficulties,0.60398866
info,0.603943235
exposed,0.603938455
giant,0.603937513
eat,0.603861069
behold,0.603827914
discovery,0.603788595
thick,0.603779763
brooding,0.603729562
winds,0.603728554
recognized,0.603671997
ran,0.603623775
fetched,0.603582339
anger,0.603566076
mysteries,0.603561832
stiff,0.603514887
accomplish,0.60349261
lifeless,0.603483124
sticks,0.603463797
beats,0.603423677
mankind,0.603414516
lesser,0.60340085
intention,0.603377049
tame,0.603325716
stress,0.603314312
deserving,0.603286941
safe,0.603276062
vulgar,0.603275887
overdone,0.603243852
stumbles,0.60323856
obsession,0.603203513
artwork,0.603156064
students,0.603151177
occasion,0.603147436
depends,0.603124804
distinct,0.603119482
joins,0.603117505
segments,0.603079763
ugly,0.603005914
enthusiasm,0.602990494
strongest,0.602986338
plight,0.602960435
brothers,0.602917667
flavor,0.602910819
towns,0.602909403
casts,0.602900036
reflects,0.602860025
reflection,0.602846142
continued,0.602846015
chiller,0.602773381
unrated,0.60275921
visceral,0.602741484
speech,0.602676167
market,0.602667625
planning,0.602657893
banter,0.602649908
cracking,0.602593245
momentum,0.602590344
grainy,0.602584733
multiple,0.602578773
astounding,0.60256135
nightmare,0.602519885
hiding,0.602503406
inducing,0.602467955
interactions,0.602452905
politicians,0.602437174
lord,0.602421482
agents,0.602420883
policy,0.602399256
bodies,0.602390618
strictly,0.602389395
dig,0.602370285
enforcement,0.602351407
boredom,0.602346393
hillarious,0.6023157
inaccurate,0.602271373
frequent,0.602264279
nervous,0.60225275
tiresome,0.60223147
air,0.602201837
critic,0.602194683
summer,0.602170057
awareness,0.602128318
captain,0.602080094
bios,0.602076887
relative,0.60203888
angeles,0.601964226
acceptance,0.601899444
dreadful,0.601879564
kiddies,0.601863529
bravery,0.601796795
encourage,0.601761761
rolled,0.601748526
respected,0.601725765
scores,0.601692343
widely,0.601688476
layered,0.601641741
justify,0.601637035
grab,0.601513841
merits,0.60149936
insulting,0.601485933
notorious,0.601438871
riding,0.601420255
lightweight,0.601405288
require,0.601361039
nostalgic,0.601358514
unsatisfying,0.601335213
deliciously,0.601328974
defined,0.601313049
studied,0.601284297
attacking,0.601267168
economic,0.601224168
compete,0.601219441
dose,0.601182209
crazed,0.601163005
monsters,0.601121555
tactics,0.60110035
stylish,0.601070065
witted,0.601051841
wondered,0.60097688
screenwriters,0.600950319
questionable,0.600938217
approaches,0.600905446
miserable,0.600887472
workout,0.600790864
dignity,0.600768068
compassionate,0.600727648
delicious,0.60057973
dozens,0.600528598
replace,0.600512033
react,0.600489189
irreverent,0.600486179
atrocities,0.600478124
experiencing,0.600476233
designs,0.60046615
teeth,0.600367116
inevitably,0.600339279
inane,0.600261916
improve,0.600228246
flair,0.600178544
civil,0.600172525
archival,0.600163118
staying,0.600156615
bound,0.600088048
morally,0.600045235
humble,0.600027218
selection,0.600018829
walked,0.599998542
consistent,0.599988037
insists,0.599964261
pushes,0.599960379
jaw,0.599957596
god,0.599923776
scream,0.599806622
paints,0.599787267
adolescent,0.599683294
severe,0.599672853
reads,0.599593514
studies,0.599533567
ish,0.5995107
strengths,0.599452692
poverty,0.599442679
observations,0.59943763
counter,0.599426095
sounding,0.599362296
remake,0.5993487
soap,0.599340789
lights,0.599302692
fluffy,0.599107755
religion,0.599104916
popularity,0.599040706
crisis,0.599012641
alternate,0.599007913
maintains,0.598983445
unhappy,0.598949396
projects,0.598915712
devoid,0.598817301
france,0.598794522
blatant,0.598744654
profile,0.598703735
polished,0.598696953
deranged,0.598658806
everyones,0.598652022
frightened,0.598603848
outlandish,0.598598981
crass,0.598577743
witnessed,0.598518817
arrest,0.598492504
college,0.598457944
suit,0.598441304
flashy,0.598345735
serial,0.598331239
poster,0.598300834
secretly,0.598260484
count,0.598257631
assistant,0.59823266
party,0.598210565
wishes,0.598145008
height,0.598130312
transformed,0.598093523
club,0.598078545
accepting,0.598059988
jarring,0.598053265
stood,0.59804273
cardboard,0.597987965
dropping,0.597936675
portrayals,0.597934715
performs,0.597896607
catching,0.597883927
handling,0.597862559
proceeds,0.597819507
lackluster,0.597784005
decidedly,0.597748226
artistry,0.597648049
biting,0.597631868
bogart,0.597629115
daughters,0.59755176
pro,0.597414813
splatter,0.597394558
setup,0.597382527
sincerity,0.59737696
convinces,0.597364382
screwball,0.597333555
nifty,0.597331059
innovative,0.597318194
liberties,0.597314312
ordering,0.597287034
vein,0.597280265
suck,0.597214987
size,0.597174934
proven,0.597143323
pursue,0.597103979
stages,0.597050602
adaptations,0.597035589
listed,0.59695411
heros,0.596891513
visits,0.596858687
narrator,0.596856786
arrogant,0.596797918
diversion,0.596781368
madness,0.59677277
smiling,0.596760319
alongside,0.596722201
records,0.596674059
claustrophobic,0.596673952
isolation,0.596670885
adventurous,0.596655263
seedy,0.596589797
clothing,0.596519136
exaggerated,0.596516861
aging,0.596496106
rules,0.596492311
trio,0.596469614
dreary,0.596444877
rooting,0.59643737
discs,0.596392375
ratio,0.596385545
powerfully,0.596304182
assembled,0.596301778
discussed,0.596270518
conversations,0.596237024
cared,0.596212561
shake,0.596163157
precious,0.59615179
drinking,0.596126207
admired,0.596023289
resist,0.595992342
classy,0.595928186
lawyer,0.595760878
motive,0.595758741
spread,0.595682047
matched,0.595612709
peter,0.595588166
macho,0.595522328
unexpectedly,0.595510713
questioning,0.595464893
shine,0.595438368
crossed,0.595387622
educated,0.59535961
theatres,0.595357992
ensue,0.595325819
hungry,0.595318276
walls,0.595283897
realizing,0.595241399
spy,0.595182646
comfort,0.595150089
primitive,0.595126508
pack,0.59510764
confront,0.595081057
misguided,0.595043288
dashing,0.595013934
phrase,0.594998825
husbands,0.594947258
brow,0.594865898
stylized,0.594835369
methods,0.594775773
bargain,0.594771587
sending,0.594768255
aircraft,0.594756818
acclaimed,0.594719491
kidding,0.594663571
south,0.594632682
pleasures,0.594602473
mouthed,0.594592035
clarity,0.594541896
fix,0.594519886
string,0.594505781
ghost,0.594486848
unfamiliar,0.594486367
everytime,0.594400181
tricks,0.594392451
significance,0.594375312
board,0.594354949
camerawork,0.594353411
bio,0.594298104
naked,0.594285455
wandering,0.594264268
tightly,0.594258355
improbable,0.594233625
ingenious,0.594220223
html,0.594217347
threatens,0.594157343
respective,0.594073011
active,0.594043016
reports,0.594006234
court,0.593992161
competition,0.593955306
faith,0.593922727
smarter,0.593841046
attend,0.593756727
nationwide,0.59372632
intensely,0.593710986
upcoming,0.593670725
field,0.5935956
packaging,0.593533037
loaded,0.593517189
fancy,0.593512266
demanding,0.59346669
prison,0.593456586
darn,0.593452707
zombies,0.593446587
forgot,0.593440614
respects,0.593413607
recognizable,0.593404264
practice,0.593353104
confidence,0.593298124
continually,0.593244215
incoherent,0.593236195
phenomenal,0.593166687
obligatory,0.593135682
speed,0.593134641
exotic,0.593121508
countryside,0.593118981
obstacles,0.593104046
shoulders,0.593102944
teams,0.593078983
belong,0.593040545
contained,0.59298998
expertly,0.592965629
wealth,0.592934547
vaguely,0.592924823
differently,0.592923214
someones,0.592919466
peculiar,0.592900255
drawing,0.592844049
messy,0.592782879
intentionally,0.592778756
promptly,0.592728547
gifts,0.592725668
accepts,0.592723374
household,0.59268664
stilted,0.592647539
routines,0.592596679
flaw,0.592577909
george,0.592513272
address,0.592492034
football,0.592468483
transformation,0.592416662
vibe,0.592398663
threatening,0.592352264
pilot,0.592344265
fed,0.592328125
prepare,0.592260238
bar,0.592230533
resolved,0.592230066
critique,0.592204941
refused,0.592181843
ing,0.592162534
nonsensical,0.592138373
object,0.592135998
books,0.592123189
homes,0.59211791
agreed,0.592071858
signature,0.592069436
rude,0.592026407
weakness,0.592018968
fills,0.591997789
represented,0.591993795
witnesses,0.59197138
christ,0.591954181
earnest,0.591922583
skeptical,0.591900589
sarcastic,0.591880426
neurotic,0.591871043
paper,0.591850811
drop,0.591847349
clip,0.591833011
annoyed,0.59183063
defend,0.591807614
los,0.591796951
psyche,0.591791448
suave,0.591786598
update,0.591744232
ingredients,0.591685002
anime,0.591682802
cross,0.591611029
injustice,0.591547114
stalking,0.591541659
beneath,0.591533327
japanese,0.591486984
damaged,0.591468889
bet,0.591433115
immature,0.591382581
impeccable,0.591311862
organized,0.591300767
definitive,0.591297694
partly,0.591296688
stunningly,0.591293917
realistically,0.59128137
facing,0.591262283
grandson,0.591229847
southern,0.591221576
lying,0.591216073
caricature,0.591211086
disk,0.591191947
disaster,0.591142916
testament,0.591111665
exploits,0.591072051
achieves,0.591058817
mentions,0.591037566
muddled,0.590987199
hates,0.590958208
celebrated,0.590952912
spoiled,0.590950439
chased,0.590944575
useless,0.590935568
cartoonish,0.590931019
failing,0.590922616
suspected,0.590920701
ridden,0.590917216
inability,0.590872875
comparisons,0.590787049
dollar,0.590760574
visited,0.590745149
load,0.590730951
urge,0.590676633
partners,0.590666312
flow,0.590628227
shocker,0.590598781
spoofs,0.590528981
emerge,0.590522783
befriends,0.590520992
text,0.590498374
slip,0.590496806
captivated,0.5904897
conviction,0.590480294
troubles,0.59045642
cowboys,0.590447037
travels,0.590443947
props,0.590353972
native,0.590350065
grabs,0.590330833
philosophical,0.590325974
endings,0.590307071
fire,0.590295804
forcing,0.590270295
pic,0.590117187
establish,0.590013088
kicked,0.590000856
nude,0.589995604
underground,0.589972535
traveling,0.589967607
lengthy,0.589954893
sea,0.589951367
till,0.589846819
interact,0.589835084
judging,0.58980437
conflicted,0.589778385
geared,0.589725515
pivotal,0.589722378
seriousness,0.589690081
succeeded,0.589673591
invites,0.589665284
merit,0.589651905
preferred,0.589639642
hopeless,0.589605549
option,0.589557686
stardom,0.589492091
shed,0.589438815
haunt,0.589428183
toilet,0.589412197
playful,0.589372252
techniques,0.589372162
civilization,0.589363992
objective,0.58927206
owns,0.589267945
sloppy,0.589266669
generate,0.589254636
min,0.589239009
weapon,0.589234131
upper,0.58916701
describing,0.589110847
somber,0.589087007
occupied,0.589083029
shortcomings,0.588968095
insanity,0.588942926
marries,0.588913346
introduce,0.588870665
sixties,0.58885953
considerably,0.58883855
punch,0.588834823
horrendous,0.58882108
styles,0.588811286
advertised,0.588763096
explicit,0.588762597
composer,0.588759948
uncover,0.588714024
photos,0.588592194
sergeant,0.588511635
ton,0.588470068
marks,0.588466883
moviegoers,0.588412281
rescued,0.588407713
ambiguity,0.588398353
ego,0.588380028
masterfully,0.588342882
motivated,0.588335967
effortlessly,0.58832594
accents,0.588319262
roots,0.588317553
luminous,0.588312909
surroundings,0.588180461
avoids,0.588071239
wall,0.588002268
bore,0.587944684
trick,0.587924027
resulted,0.587906343
diverse,0.587830206
dinner,0.587813661
quit,0.587809686
financial,0.587784607
weary,0.587699672
aspiring,0.58767593
lay,0.58754221
refreshingly,0.58746357
finger,0.587450771
owning,0.587440016
advanced,0.587435853
threatened,0.587394742
marrying,0.587383103
copyright,0.587343
endless,0.587274883
episode,0.58726735
model,0.587256906
blockbusters,0.587234775
henchmen,0.587198397
ashamed,0.587179157
likewise,0.587151143
stalked,0.587009853
wore,0.58689049
thirty,0.586887277
limitations,0.586883207
push,0.58681876
hostile,0.586796896
extensive,0.58677617
guitar,0.586702597
crosses,0.586583908
cope,0.586547545
partially,0.586528133
repressed,0.586525564
month,0.586505499
charles,0.586492707
literal,0.586461747
operations,0.58645116
incidents,0.586428435
laid,0.586370724
harder,0.586370193
admiration,0.58635283
parodies,0.586323687
pounding,0.586322784
concepts,0.586309113
remembers,0.586271804
landscapes,0.586254583
wound,0.586122856
accused,0.586121637
answered,0.586097957
relentlessly,0.586093556
burned,0.586090994
glory,0.586068231
cinemas,0.585997535
step,0.585929609
sooner,0.58588891
enthusiastic,0.585886591
vastly,0.585864786
severely,0.585860569
arms,0.585852744
unoriginal,0.58583275
mexico,0.585825682
lovingly,0.58580473
accepted,0.585734953
outfit,0.585693684
visible,0.585660336
enhance,0.585588467
yarn,0.585579219
centuries,0.58556006
forty,0.585500908
trials,0.585488337
conspiracy,0.58547139
remove,0.585453276
sought,0.58544867
forgive,0.585441332
departure,0.585391259
deft,0.585381716
aid,0.585347514
whilst,0.585329142
difficulty,0.585315584
villainous,0.5852911
mysteriously,0.585240755
nuances,0.585156816
athletic,0.585140252
lee,0.585137095
dim,0.585122936
gather,0.585036095
grounded,0.585035217
steady,0.585033362
opportunities,0.585031346
hugely,0.58494122
drink,0.584940865
movements,0.584916043
mexican,0.584881384
splitting,0.584880231
patient,0.584878414
cheering,0.584854123
phone,0.584799345
fairy,0.584765541
tracking,0.58469313
stole,0.584665056
demonstrate,0.584655179
mail,0.584638165
packs,0.584610429
potty,0.584606916
hospital,0.584560289
doubts,0.584559844
nod,0.584544421
assumed,0.584503604
deftly,0.584488309
knife,0.584484394
luckily,0.584464379
ranch,0.584455037
misleading,0.584382936
formed,0.584376463
theory,0.584364328
wicked,0.584340384
morals,0.584314404
receives,0.584302271
segment,0.584301219
gently,0.584297251
fantastical,0.584179159
earn,0.584163572
contribution,0.584146012
intricate,0.584113453
attorney,0.583977711
fourth,0.583952619
ignorance,0.583927378
adversity,0.583925787
afford,0.583808807
statements,0.583780619
sons,0.58376558
guarantee,0.58374547
witch,0.583723093
confronts,0.583682447
receiving,0.58367128
researched,0.58365503
inferior,0.583652519
strikes,0.583649057
openly,0.583642955
published,0.583410993
showcases,0.58340914
explosion,0.583402036
uneasy,0.583357856
predictably,0.583347572
primary,0.58333711
literary,0.583301168
intact,0.583280314
heading,0.583246415
groundbreaking,0.583232652
substantial,0.583170268
justified,0.583164817
patience,0.583143836
activities,0.583130819
wizard,0.583076576
warming,0.583062197
birth,0.583035263
controversy,0.583000646
worker,0.582992483
subdued,0.582990854
overlook,0.582956845
examines,0.582938951
surviving,0.582879586
evokes,0.582876061
weakest,0.582868525
attached,0.582864624
outfits,0.582838374
hatred,0.582827395
gems,0.582810173
basement,0.582783647
tales,0.582747781
disappears,0.582746675
fortunate,0.582730055
nails,0.582688348
compelled,0.582653081
embrace,0.582640134
faults,0.582564647
trend,0.582514896
backstory,0.582494146
eighties,0.582489032
clad,0.582477687
dealer,0.582460895
paint,0.582460126
uniformly,0.582453602
dts,0.582440838
loveable,0.582420841
unwatchable,0.58238913
avoided,0.582345209
risks,0.582317343
distinctive,0.582298983
brainless,0.582211722
outrageously,0.582193672
grain,0.58218872
ignorant,0.582176457
consciousness,0.582160893
mentor,0.58212796
loneliness,0.58211816
anamorphic,0.582089773
representation,0.582068933
stopping,0.582028413
screens,0.582023315
weaknesses,0.581994981
wry,0.581991195
refuse,0.581966616
actioner,0.581951665
jumping,0.581948028
houses,0.581934217
dragged,0.581914031
nyc,0.581910053
murdering,0.581857184
uptight,0.581831788
abound,0.581815756
pristine,0.5817929
referred,0.581777305
wedding,0.58175945
amidst,0.581757151
handles,0.581670052
survival,0.581663702
aided,0.58161478
overlong,0.581495879
revelations,0.581476466
cds,0.581468973
dissapointed,0.581445051
chaos,0.581425666
resemble,0.581393532
wasting,0.581372999
weight,0.581348236
sources,0.581322313
recycled,0.581263904
rage,0.581236671
invented,0.581235103
spotlight,0.581208829
hopelessly,0.581198753
mentally,0.581135881
globe,0.581110329
glowing,0.581108768
entitled,0.581106535
trashy,0.581098364
targeted,0.581086007
exchange,0.581068172
noticeable,0.581037876
reviewing,0.581036156
crashing,0.581014286
nuance,0.581009492
meaningless,0.5810082
comics,0.580995432
prominent,0.580991888
vividly,0.580921582
champion,0.580822907
catches,0.580770866
vehicles,0.580751076
aesthetic,0.580721536
unfair,0.580709995
antagonist,0.58068896
villians,0.580639813
lab,0.580626322
paul,0.58062515
charges,0.580618349
dramedy,0.580586913
buddy,0.580497002
trivia,0.580492657
texas,0.580455632
scenarios,0.580430438
bedroom,0.580416605
rule,0.580409873
idealistic,0.580364915
finely,0.580363391
outtakes,0.580358719
suspension,0.580346225
complaining,0.580296487
minimum,0.580226477
pregnant,0.580215599
admission,0.580205768
thematic,0.580188968
method,0.580153453
conventional,0.580150228
saga,0.580095357
moody,0.580052899
glued,0.580001339
slightest,0.579992267
pretend,0.579982987
coverage,0.579957015
arguments,0.579904795
plotline,0.579831201
thug,0.579819408
executive,0.579816053
defense,0.579814814
counts,0.579797953
minus,0.579765124
alfred,0.579755866
rapidly,0.579741922
doctors,0.579684075
pretending,0.579619509
glimpses,0.579616275
generations,0.579614138
assuming,0.579613537
nerve,0.579549521
promises,0.579544833
artsy,0.579499372
verbal,0.579473614
vampire,0.579463683
teaching,0.579454498
dynamics,0.579392013
colonel,0.579369137
detract,0.579309153
ongoing,0.57929206
helpful,0.579265826
storylines,0.579262947
glamorous,0.579216895
impress,0.579205971
unexplained,0.57919523
urban,0.579182136
uniform,0.579171369
remarks,0.579108057
channels,0.579102717
exposes,0.579102699
noteworthy,0.579077348
loser,0.579035024
evocative,0.579012947
chops,0.578952995
vain,0.578937948
president,0.57889633
cynicism,0.578881376
neighbor,0.57886368
ambition,0.57880984
buddies,0.578798338
dangers,0.57878132
overwrought,0.578763046
femme,0.57873811
unsuspecting,0.578669862
comedian,0.578652754
sophomoric,0.57864075
invasion,0.578624615
aboard,0.578600381
possesses,0.578570416
experiments,0.578543963
credited,0.578529106
located,0.578522565
backstage,0.578510619
shtick,0.578509728
laughably,0.578478478
hat,0.578470629
fleshed,0.578453992
equipment,0.578453849
reliable,0.578449741
unravel,0.578449361
brains,0.57842101
secrets,0.578397785
sympathize,0.578347617
demon,0.578330665
positively,0.578299219
region,0.578298947
subsequently,0.578214387
intellectually,0.578208061
rugged,0.578201924
birthday,0.578135094
mode,0.578094541
smitten,0.577996252
viewpoint,0.577988454
cheer,0.577859967
stinker,0.577840563
completed,0.577802953
investigator,0.577786338
thousand,0.577779012
washed,0.577754256
pushing,0.577715968
spree,0.577709459
loads,0.577676044
sale,0.577668575
predict,0.577623034
indulgent,0.577601565
jerker,0.577594291
exterior,0.577588859
brisk,0.577549254
directions,0.577524134
opera,0.577503619
smoking,0.577459171
gauge,0.577442947
employed,0.577423626
visionary,0.577412008
someday,0.577373992
commentaries,0.57734681
gained,0.577283384
promised,0.577269778
survives,0.577266294
wrap,0.577256035
lip,0.577237987
existent,0.577233366
ponder,0.577225434
illness,0.577208103
seventies,0.57719102
intimacy,0.577173158
influential,0.577108798
misadventures,0.57710769
guide,0.577106296
fuzzy,0.577085787
crooked,0.57705658
greed,0.576990994
patriotic,0.576976448
supportive,0.576943608
horrid,0.57687503
creations,0.576844369
clunky,0.576843047
dude,0.576828603
unbelievably,0.576817491
innuendo,0.576764156
outright,0.576746647
queen,0.576745145
skillfully,0.576739589
earns,0.576727454
mafia,0.576690819
tragically,0.5766411
hurt,0.576629157
amoral,0.576619096
comparing,0.576588341
adore,0.576578917
wider,0.576533297
conventions,0.576517058
classical,0.576418479
connections,0.576415133
forties,0.576410764
fortune,0.576387083
affects,0.57638557
corruption,0.576380885
floating,0.57631643
stretches,0.576287927
crash,0.57625284
corporate,0.576251986
fantasies,0.576239456
raise,0.576195502
sweat,0.576166508
creator,0.576161512
plotted,0.576152643
mailing,0.576144338
sneak,0.576127391
bite,0.576108053
tendency,0.576094789
pokes,0.576072918
label,0.576069481
eastern,0.576054643
anxious,0.575994701
healthy,0.575991247
glamour,0.57593871
waited,0.575915577
supply,0.575817564
boiled,0.575782647
amiable,0.5757486
damage,0.575720933
shut,0.575711085
mono,0.57569249
stunned,0.575677307
craft,0.575611099
mythical,0.575590285
ambitions,0.575584865
crashes,0.575578421
lend,0.575578036
capsule,0.575563351
mythology,0.575542089
medium,0.575506384
anytime,0.575503415
dud,0.575495217
goal,0.575495132
eating,0.575459738
mrs,0.575397752
bag,0.575395664
celebration,0.57536035
relations,0.575359522
meditation,0.575326718
coupled,0.575273311
icon,0.575271324
solved,0.575271307
rhythm,0.575265154
masterpieces,0.57523915
origins,0.575220869
hitler,0.575219134
pause,0.575185799
marketed,0.575166168
billed,0.575132304
foil,0.575106885
iconic,0.57510537
crying,0.575063884
recomend,0.57502146
baseball,0.574960187
feat,0.574902917
choosing,0.574890418
internet,0.574865269
relentless,0.574815769
sink,0.5747906
sundance,0.574755323
lie,0.574753981
fifties,0.574732827
knock,0.574726102
water,0.574704767
marked,0.5746811
artificial,0.574680715
cash,0.574599431
ear,0.574587898
unaware,0.574577602
apply,0.574538604
demeanor,0.574508675
tossed,0.574467691
socially,0.574462803
poignancy,0.574458093
translate,0.574423389
communist,0.574420825
road,0.574382629
restoration,0.574363005
sang,0.574352524
aired,0.574322878
sticking,0.574221155
torn,0.574134432
mentioning,0.574113094
maintaining,0.574112436
odyssey,0.574097344
undeniably,0.574079213
coolest,0.574065268
drove,0.574047569
weekly,0.574044014
obsessive,0.57403649
silicon,0.574019054
demented,0.573992863
website,0.57398818
believability,0.573976834
anyones,0.573889556
london,0.573883488
organization,0.573878441
hole,0.573833075
newcomer,0.573802046
rings,0.573768697
inclusion,0.57376585
conservative,0.573762244
legitimate,0.573754971
flashes,0.573720988
filling,0.573695727
increasing,0.573694099
divorced,0.573666849
respectable,0.573643724
ears,0.573586454
characterizations,0.5735272
rubbish,0.573486462
progress,0.573446318
nail,0.573443684
myth,0.57341164
mixes,0.573392274
swallow,0.573362644
gunfire,0.573343754
capacity,0.57333676
dirty,0.573270887
restore,0.57325679
shorter,0.57325104
products,0.573232282
amateur,0.573194796
narrated,0.573183533
errors,0.573180869
scratches,0.573146488
locked,0.573078408
ties,0.573073157
miserably,0.573060081
harp,0.573059162
fashion,0.572905759
sorely,0.572885544
moronic,0.572856082
inspires,0.572856071
red,0.572854208
alcoholic,0.572824165
blonde,0.572813284
conveying,0.57278785
smash,0.572776705
games,0.572772599
distance,0.572715325
distraction,0.572697569
comprehend,0.572689644
parallels,0.572651538
rivals,0.572649596
establishment,0.572648794
authors,0.572589904
suicide,0.572571176
sir,0.572561928
yearning,0.572549495
kindness,0.572540498
psychology,0.572437085
attract,0.57238995
grandeur,0.572359045
attitudes,0.572353064
undead,0.572344542
destroys,0.57233655
broken,0.572306042
wifes,0.572299266
abrupt,0.572292383
existing,0.572255758
requisite,0.572207756
endlessly,0.572196011
venture,0.572187294
legs,0.572147587
psychologically,0.572070252
parental,0.572040182
nightmarish,0.572000958
produces,0.571958532
melancholy,0.571933859
communicate,0.571920974
encourages,0.571906183
encountered,0.57188419
ensure,0.571816051
avoiding,0.57179917
anguish,0.571775038
flesh,0.571763312
schlock,0.571733508
maturity,0.571725272
structured,0.571722113
efficient,0.571706903
puzzle,0.571665676
dumped,0.571642347
faster,0.571624956
disappear,0.571601516
participants,0.571568948
fifty,0.571512165
oddball,0.571506463
stores,0.571496637
mutual,0.571493322
horrified,0.571428277
squeamish,0.571419467
tones,0.571380192
woven,0.571323185
hopeful,0.57131908
acknowledge,0.571306307
entertains,0.571282247
resolve,0.571260933
exposure,0.571258224
inherent,0.571257656
misunderstood,0.571242401
irrelevant,0.571230867
collectors,0.571191729
fictionalized,0.571152366
overblown,0.571094662
tensions,0.571079221
tragedies,0.571076074
lastly,0.571067821
signed,0.571056312
veterans,0.571012741
remembering,0.570994257
infectious,0.570979992
deliberate,0.570953917
enthralling,0.570914292
lays,0.570901344
sparkling,0.570900572
vietnam,0.570890581
triumphs,0.570865089
span,0.570850705
couples,0.570838642
gold,0.570829029
resonance,0.570826719
shirt,0.570802586
entirety,0.570782855
significantly,0.570771248
advances,0.570743888
kidnapped,0.570743102
philosophy,0.570710612
window,0.570682959
mark,0.570680628
fairytale,0.570628474
populated,0.57061984
gaps,0.57056417
murky,0.570549626
medical,0.570529921
relates,0.570529648
upgrade,0.570475308
universal,0.570459807
throne,0.570433273
armor,0.570421677
strike,0.570379351
confronted,0.570374888
station,0.570336334
attending,0.570310785
glaring,0.570296781
reccomend,0.570296417
alot,0.570289639
coincidence,0.570281293
shaky,0.570226193
manipulation,0.570154233
goals,0.570153987
deny,0.570145041
curiously,0.570093332
claiming,0.570081495
sensibilities,0.570064174
sensibility,0.570053723
nose,0.569997558
pops,0.569927321
poke,0.569915033
ghostly,0.56990974
considers,0.569865148
realization,0.569853845
rooms,0.569847418
nerdy,0.569835605
cracked,0.569821515
aim,0.569784278
montage,0.569721805
cia,0.569718776
promote,0.569665878
rescues,0.56964983
alcohol,0.569643121
instances,0.569621474
fooled,0.569616355
choppy,0.569597193
huh,0.569582241
vcr,0.569563942
gay,0.569548169
unfolding,0.569539986
checked,0.569538331
intentional,0.569499476
breasts,0.569493613
episodes,0.569478371
perspectives,0.56946774
greats,0.569461234
overacting,0.569435411
resources,0.569413893
meantime,0.569380819
underwhelming,0.569373752
nope,0.569282961
aggressive,0.569277363
noises,0.569228859
admits,0.569200298
unusually,0.569193685
sums,0.569147444
anticipated,0.569127548
featurettes,0.569092797
kindly,0.569092658
traits,0.569087758
escaped,0.569061605
admitted,0.569056648
steamy,0.569051852
jumped,0.569042895
edges,0.569001939
dedication,0.568987923
elizabeth,0.568949282
dimension,0.568947544
ranging,0.568910365
inexplicably,0.568891017
cards,0.568875627
masses,0.568865763
define,0.56885391
wondrous,0.568833559
neglected,0.568826776
wisely,0.568776558
possess,0.568724635
crack,0.568688918
satisfaction,0.568679607
fodder,0.568625349
bluray,0.56859532
hangs,0.568591112
lowest,0.568464495
luck,0.568434479
droll,0.568396419
slimy,0.568374376
discusses,0.568320961
apocalyptic,0.568304381
clubs,0.568289115
implied,0.56827609
backed,0.568272709
ripping,0.568269479
photo,0.568263603
worldwide,0.56824278
borrow,0.568241012
helpless,0.56812858
mixing,0.568116117
exhilarating,0.56811574
foreboding,0.568103908
contribute,0.568025655
chewing,0.567970652
restraint,0.56797035
suggestion,0.567944779
britain,0.567931313
budding,0.567853363
torture,0.567827808
rightly,0.567826775
determine,0.567784827
pursuing,0.567754221
symbol,0.567728931
array,0.567719772
turmoil,0.567716345
wind,0.567551342
collective,0.567530554
sole,0.567493528
hesitate,0.567488941
hardcore,0.567478907
sustain,0.567478701
description,0.567473494
embarrassment,0.567464765
titular,0.567426381
mountains,0.567425742
parallel,0.567412987
site,0.567380622
drinks,0.567313817
operation,0.567313288
church,0.567305238
texture,0.567298214
btw,0.567282775
pages,0.56727605
shenanigans,0.567263192
mediocrity,0.567251486
leadership,0.56724549
enduring,0.567221826
subtext,0.567201827
journalist,0.567159977
themed,0.567152229
teamed,0.567133293
avid,0.567014466
murderers,0.567005799
exceptions,0.566988667
yep,0.566973467
tag,0.566968601
perception,0.56693259
predecessor,0.566930506
linked,0.566911614
behave,0.566875531
