,ndcg
scheme,0.378379136
shostack,0.378341258
bloody,0.378323224
appearing,0.378227305
evening,0.378110691
dma,0.378080314
beleive,0.37796336
weapons,0.377905681
blues,0.377764873
administrations,0.377764275
taking,0.377747978
six,0.377682515
brains,0.377630572
cheaper,0.377606128
supporter,0.377578283
preparation,0.377575774
tab,0.377572144
print,0.377561348
certain,0.377521463
authors,0.377508621
boggs,0.3774345
sexually,0.377421312
allocation,0.377417955
spiritual,0.377393501
factors,0.377361827
daughters,0.377343189
dpi,0.377295267
retain,0.377277863
pilot,0.377276084
emm386,0.3771772
isnt,0.377145115
floppy,0.377136988
consulted,0.377105002
bars,0.377102048
assuming,0.377098875
quick,0.37703632
arbitrary,0.377010124
cruel,0.376981637
unhappy,0.376961709
employ,0.376854339
operators,0.376836877
isaac,0.376789937
video,0.376774762
motive,0.376773567
snip,0.376769702
damage,0.376751776
broad,0.376632321
survivors,0.376589809
dim,0.376583303
arguably,0.376581816
baptism,0.376581525
spur,0.376558824
beer,0.376548348
gc,0.376489096
bs,0.376480989
debug,0.37645416
capability,0.376450622
azeris,0.376446792
writing,0.376399182
carbon,0.376226666
mounted,0.376184893
probes,0.376170868
ch,0.376137899
feasible,0.376026419
lines,0.375953276
houston,0.375927069
bless,0.375894869
cannon,0.375826784
foundations,0.375740086
restaurant,0.375516959
crucial,0.375415317
background,0.375396179
stealth,0.375392594
sees,0.375347755
argues,0.375289396
consequences,0.375274892
arabic,0.375274629
field,0.375135933
heed,0.375092039
boys,0.375043013
craig,0.375032038
arguing,0.3750264
bored,0.374983412
compatible,0.374971566
authoritative,0.374945945
audience,0.374910104
fluke,0.374870384
conspiracy,0.374857712
netland,0.374768928
carries,0.374741065
turbo,0.374672198
integral,0.37465574
violates,0.374650664
scholars,0.374559245
alice,0.374444139
creatures,0.374345128
wants,0.374340258
arrested,0.374331661
beating,0.37431282
candidate,0.374268927
uv,0.374233493
uses,0.374213205
fidonet,0.374148898
replay,0.374144953
concentrated,0.374081998
arranged,0.374046855
grass,0.374036144
clemens,0.374031115
cold,0.374006209
tap,0.373979896
generalizations,0.373949983
external,0.373820001
analyze,0.373665117
grasp,0.373603328
minorities,0.373542986
inspired,0.373487308
bothered,0.373465352
works,0.373403838
bear,0.373271194
fastest,0.373232796
jamie,0.373218796
apply,0.373208666
random,0.373117851
injured,0.373065985
changed,0.372934297
foreign,0.372926667
staged,0.372891775
connects,0.372887254
behavior,0.37286341
tribe,0.372823422
tested,0.372783008
elevated,0.372781054
assault,0.372773831
probably,0.372762651
extension,0.372748683
backup,0.372686718
asian,0.37268554
beloved,0.372644127
competitive,0.372643517
banks,0.372641492
xterminal,0.372574734
unconstitutional,0.372574241
emulation,0.372455884
wade,0.372388167
poll,0.372357352
bounce,0.372331486
valley,0.372216851
bureaucracy,0.37213703
braking,0.372040137
cream,0.371985727
christs,0.371890053
corps,0.37188283
carried,0.371850043
cnn,0.3717811
compiler,0.371765518
border,0.371698832
pioneer,0.371651143
writes,0.371582868
palm,0.371540146
body,0.371512979
ive,0.371447803
trades,0.371442075
towns,0.371367945
ceremonies,0.37134366
doctrines,0.371328197
orbiter,0.371283396
ec,0.371280494
cults,0.371062484
success,0.371022005
classified,0.371004008
beauty,0.370994941
cells,0.370971596
jay,0.370939683
dominate,0.370908957
abandon,0.370848869
lunch,0.370817279
backups,0.370755389
values,0.370666275
burns,0.370662424
beginning,0.370659052
von,0.370624405
conceivable,0.370614468
educational,0.370587692
ciphertext,0.37048897
nobody,0.370448564
balls,0.370411355
babies,0.370407497
experience,0.370361378
fbis,0.370235581
throw,0.370153764
band,0.370103923
assure,0.370094704
scriptural,0.370074988
path,0.370010948
hearts,0.370006374
chose,0.369966504
shame,0.369955868
clearing,0.369952324
athens,0.369918537
dig,0.369881828
rockets,0.369880033
chairman,0.369800254
schematic,0.369793267
characterization,0.369785304
chevy,0.369739206
content,0.369701763
begun,0.369633663
asynchronous,0.369507838
basketball,0.369499853
tricky,0.36949298
breathing,0.369447972
alabama,0.369386079
chastity,0.369362378
bristol,0.369297852
ya,0.369296518
crashing,0.369161176
horse,0.369158534
dat,0.369113748
race,0.369106206
czech,0.36902801
forgiveness,0.36902454
barbara,0.369015933
jsh,0.368989866
contacting,0.368947428
definition,0.368874069
atf,0.368871428
caching,0.368810824
fell,0.368806904
angeles,0.36872528
clearly,0.368720954
blood,0.368707578
capabilities,0.368706194
hulk,0.368663201
berlin,0.36860078
bridge,0.368594005
struggling,0.368591942
bounced,0.3685395
belonging,0.368529019
regulation,0.368491568
aids,0.368490896
trend,0.368473702
deeds,0.368460942
controllers,0.368420121
brakes,0.368397157
drawing,0.368365019
augustine,0.368361716
guaranteed,0.368333346
billion,0.368315438
disabling,0.3682915
controversy,0.368254465
angel,0.368186066
annually,0.368185661
cds,0.368083323
furthermore,0.368059267
christian,0.368040221
brute,0.368030308
blow,0.367903263
preserve,0.367897845
canadiens,0.367819407
officials,0.367802192
frank,0.367784324
hicolor,0.367738703
caring,0.367715279
freeman,0.367708951
fails,0.367692726
azerbaijanis,0.367675912
ut,0.367670722
doctor,0.367525783
identical,0.367471915
regime,0.367463305
ranging,0.367456153
bin,0.367372999
communion,0.367317364
enforced,0.367311857
attorneys,0.367272193
barely,0.367156628
could,0.36709768
compare,0.367079916
consortium,0.36704941
burden,0.367035688
portland,0.366998785
bearing,0.366919281
appropriate,0.366845942
ignored,0.366838619
asserted,0.366828095
bias,0.366824504
driven,0.366811831
arrest,0.366747152
tiger,0.366731712
coverage,0.366705935
worked,0.366670964
bucks,0.36662382
equipment,0.366562563
convex,0.366538548
built,0.366525968
stadium,0.366510763
career,0.366486805
ported,0.366401433
summarizes,0.366332776
biggest,0.366249561
pardon,0.366230418
everybody,0.366201152
bombs,0.366195721
churches,0.366189909
cheese,0.366156899
marshall,0.366099442
communicate,0.36606155
cared,0.366018629
mind,0.365886999
revolver,0.365883186
common,0.365857296
medieval,0.365772185
destroying,0.365724154
answering,0.365711329
asserting,0.365693113
behaviour,0.365687926
gained,0.365683098
read,0.365682715
crime,0.365661618
cables,0.365645668
shall,0.365637322
driveway,0.365630245
invited,0.3656264
smoke,0.365537943
contain,0.365527663
confident,0.365470149
oh,0.365460711
explain,0.365423212
keyword,0.365378769
category,0.365351806
creature,0.365309241
destroy,0.365264528
implication,0.36515549
cruise,0.365143549
blind,0.365108158
century,0.365081277
races,0.364937603
competitors,0.364934934
comparable,0.36485414
civilized,0.364818644
confirms,0.364793331
averages,0.364722909
congressional,0.364692889
clear,0.364672152
oxford,0.364557849
boundary,0.364464758
didnt,0.364423431
idle,0.36442136
banned,0.364394451
courses,0.364367803
came,0.364356514
copyright,0.364342347
condemned,0.364342127
conclusive,0.364253698
baltimore,0.36425273
focus,0.364242555
involvement,0.364217415
territory,0.364156607
better,0.364118379
amusing,0.36405354
gamma,0.364049704
motives,0.364041895
computation,0.364003959
risen,0.364000285
proposing,0.363981718
configsys,0.363931433
shipped,0.36390784
kirk,0.363826892
hitters,0.363826303
albert,0.363803504
counsel,0.36374932
nubus,0.363722984
closing,0.363672573
innate,0.36346183
ben,0.363454945
hpux,0.363425542
contradiction,0.363420498
punished,0.363391089
backwards,0.363307312
calcium,0.363299269
bare,0.36329683
finals,0.363238503
dollar,0.363231838
cited,0.36322922
inspection,0.363204955
disadvantage,0.363190426
cape,0.363186542
indicate,0.363166817
precautions,0.363156104
detectors,0.363137807
buyer,0.36312291
slowly,0.363068104
connect,0.363056063
emphasis,0.362973412
calm,0.362970509
base,0.362968065
expenses,0.362937393
ranked,0.362877447
reliably,0.362841609
democrats,0.362823902
bb,0.362818175
beastmaster,0.362734672
archivename,0.362715261
compelling,0.362700497
handed,0.362641665
grows,0.362611308
ever,0.362561708
forgive,0.362516764
besides,0.362483079
reaches,0.362273108
assumed,0.362253021
80mb,0.362217279
bombed,0.361869595
assume,0.361783022
changing,0.36167766
cent,0.361673187
leaf,0.361645002
bicycle,0.361638673
commanded,0.36163461
contest,0.36159351
chromium,0.361567718
bright,0.361525149
conclusions,0.361505794
somewhere,0.36150571
crooks,0.361460817
post,0.361460681
combined,0.361436129
characteristic,0.361385322
baku,0.361384089
whining,0.361351231
criminals,0.361195767
objectivity,0.361172409
authority,0.361157202
typically,0.361153793
analog,0.361102361
calendar,0.361009763
courts,0.360993206
lifting,0.360863082
buttons,0.36073083
feature,0.360649191
awful,0.360646757
traditional,0.360644773
spelled,0.360607231
covered,0.360588068
pim,0.360566583
hours,0.360472673
minnesota,0.360423338
chief,0.360361223
confusion,0.360326885
ideals,0.360218682
emerging,0.360217886
continuously,0.360212447
batf,0.360170952
circumstances,0.360128315
challenges,0.360070629
attended,0.360066017
dallas,0.360021942
offer,0.36001539
cobb,0.35990494
pairs,0.359904519
commercial,0.359883043
spark,0.35983874
molecular,0.359813324
august,0.359767336
churchs,0.359647925
facilities,0.359628317
require,0.359597222
dropped,0.359555174
iranian,0.35952317
william,0.359482601
compromise,0.359482011
kick,0.359429437
diagnostics,0.359409416
universal,0.359402465
childrens,0.359390579
explanation,0.359364866
bishop,0.359244879
dignity,0.359108851
computer,0.359100609
brewer,0.359028409
basement,0.359021227
citizens,0.35898425
coalition,0.358946792
deeply,0.358946503
compounds,0.358929942
drop,0.358926335
bouncing,0.358874829
authenticity,0.358859702
exceeds,0.358843741
bush,0.358816411
artist,0.358799808
inherently,0.358713828
circular,0.35865598
headache,0.35863169
hydrogen,0.358599882
caucasus,0.358588913
calling,0.358523315
replaced,0.358483765
earths,0.35848305
borrowed,0.358471238
fully,0.358422017
corrections,0.358398246
megs,0.358334283
bed,0.358241808
tartars,0.358139285
fcc,0.358122969
constraints,0.358078913
propulsion,0.358071571
surprises,0.358039338
bugs,0.358006491
bodies,0.357945982
inform,0.357926995
michigan,0.357827864
crashes,0.357748769
stretch,0.357730558
carson,0.357675178
attacked,0.357645046
characterize,0.357501279
darryl,0.357478808
roberts,0.357441507
back,0.35742345
commissioner,0.357404763
disciples,0.357354147
finder,0.357344468
friendship,0.357249246
urban,0.357204341
connecticut,0.357180775
columbus,0.357178542
transfer,0.357032705
broadcast,0.357010779
boxer,0.356994798
cohen,0.35698898
stove,0.356983503
imperative,0.356962782
rescue,0.356948964
convert,0.356919001
captured,0.356857826
cart,0.356827311
moore,0.35682236
finland,0.356810075
employees,0.356798347
believes,0.356789509
seasons,0.35677489
belgium,0.356763566
coach,0.356759826
cambridge,0.356731243
viola,0.356724067
considering,0.356681748
network,0.356667384
resembling,0.356604442
criticized,0.356600068
bonus,0.356590791
beneficial,0.356575421
campaigns,0.356497187
axis,0.356460051
drove,0.356401843
ceiling,0.356297968
contention,0.356284409
burst,0.356279886
forsale,0.356260224
downloaded,0.356249343
effectively,0.356210975
bombing,0.356209586
clinic,0.356056913
raw,0.356038125
charged,0.356006865
laugh,0.355995647
compatibility,0.355984356
healthy,0.355950445
tektronix,0.355905267
asleep,0.355861001
guide,0.355829697
ron,0.355815729
conducted,0.355679353
dissemination,0.355656614
flights,0.355642967
south,0.355555089
individually,0.35550447
consists,0.355478252
bleeding,0.355445488
conflicts,0.355389612
book,0.355373379
supportive,0.355362254
encountered,0.355361197
bothers,0.355294683
saint,0.355266218
elections,0.35524361
exception,0.355186655
minus,0.355164367
tax,0.355106982
channels,0.355050741
loser,0.355044072
award,0.355016603
bits,0.354979684
nt,0.354942774
importantly,0.354867268
farther,0.354797773
paperback,0.354676716
bob,0.354674321
extract,0.354652112
cup,0.354587618
attitude,0.354584013
upset,0.354577871
edit,0.354543121
billboard,0.354537369
attendees,0.354509061
jacks,0.354464879
digest,0.354451913
coldblooded,0.354430955
scispace,0.354420901
bundled,0.354378904
governor,0.354367704
greetings,0.354325267
lengthy,0.354301929
coaching,0.35425209
roads,0.354203728
cubs,0.354167359
benefits,0.354166446
fanaticism,0.354125
bbs,0.354123892
jody,0.354071962
bulletin,0.354006583
brethren,0.354000193
coding,0.353982421
erase,0.353977831
comet,0.353977738
watching,0.353953847
conception,0.353949071
desk,0.353897929
connector,0.353883473
modify,0.353882963
corn,0.353847171
tune,0.353842249
assess,0.353807655
samples,0.353758702
batteries,0.353656991
luther,0.353645069
entitled,0.353632606
pauls,0.353612134
callbacks,0.353610164
scroll,0.353605042
bc,0.353570864
dip,0.353535521
mask,0.353505141
awesome,0.353471295
bowl,0.353454709
timothy,0.353453971
discounts,0.353390922
embargo,0.353387775
surprise,0.353369701
capture,0.353338182
table,0.353305208
yes,0.353258996
copy,0.353208881
shoulder,0.353200016
wiretaps,0.353198837
evolve,0.35317877
chains,0.353155767
collecting,0.353145747
editing,0.353131754
experienced,0.353091068
yup,0.353088836
bureau,0.353059082
compact,0.353001557
bags,0.352967485
flies,0.352934883
clones,0.352930305
johansson,0.352923073
loving,0.352914307
given,0.352901954
directional,0.352898928
les,0.352870462
scream,0.352865794
pete,0.352841027
lock,0.352826259
victims,0.352815955
places,0.352733912
awareness,0.352722797
hell,0.35268915
system,0.352644213
batter,0.352631038
homes,0.352517175
internally,0.352516778
inspiration,0.352484333
coincidence,0.352475542
colour,0.352446125
damaging,0.352419873
association,0.35231319
criticizing,0.352312162
illness,0.352305246
columbia,0.352302759
contained,0.352281539
student,0.352279581
cos,0.352230175
collins,0.352224426
counted,0.352211372
investigating,0.352117098
purchasing,0.35207218
copyrighted,0.352069376
cpr,0.352045455
laserwriter,0.352038716
dept,0.351993861
trademark,0.351990268
must,0.351957636
shops,0.351947507
tin,0.351939949
claimed,0.351882873
slightly,0.351770995
client,0.351761637
deciding,0.351717245
cleveland,0.351679904
prelude,0.351657752
beauchaine,0.351655457
improved,0.351647317
infinite,0.351575838
att,0.351568597
dollars,0.351567905
caps,0.351537379
pens,0.351517932
mpeg,0.351504935
calculated,0.351450575
ppm,0.351389025
excuses,0.351333477
competent,0.351330987
equipped,0.351329995
stance,0.351245093
miracles,0.351238428
construct,0.351223523
date,0.351213739
gonna,0.351190864
rush,0.351184106
bos,0.351180982
breath,0.351142311
cult,0.351139473
daughter,0.351072251
committee,0.351069972
av,0.351047415
bds,0.351026636
debating,0.350953207
panel,0.350941669
astros,0.350937866
exercise,0.350905786
bruins,0.350895384
twelve,0.350890924
compelled,0.350845905
corporation,0.350835216
champs,0.350779696
beta,0.350700226
himher,0.350688126
codes,0.350675755
stages,0.350674242
cloud,0.350526011
commitment,0.350502524
treats,0.350398697
capitals,0.350397703
blue,0.35038226
condition,0.35031962
xview,0.350301529
behold,0.350255861
block,0.350251144
contracted,0.350231595
christians,0.350229646
distance,0.350156899
dangers,0.350144014
emerge,0.350142083
jose,0.350138418
build,0.350110577
firstly,0.350083867
popping,0.350074274
specifically,0.349990675
stl,0.349986595
utter,0.349917327
constantly,0.349850333
comm,0.34980431
attempt,0.349786899
horizontal,0.349779834
cf,0.349682738
blurb,0.349663866
vehicle,0.349655139
granted,0.349644899
defensive,0.349644344
recourse,0.349589828
since,0.349543438
congratulations,0.349494928
leak,0.349491496
light,0.34947909
chapters,0.349459063
replies,0.349451513
channel,0.349439782
corrupt,0.349423686
bosnia,0.349416674
brett,0.349378072
skipjack,0.349375368
cleansing,0.34935943
mistake,0.349344844
cause,0.349309464
independence,0.349262885
exchange,0.349230837
column,0.349230015
iowa,0.349217779
measurement,0.349209243
norm,0.349169208
audi,0.349118969
citizenship,0.349104254
handy,0.349021769
writings,0.348961214
calculations,0.348950497
santa,0.348876895
cox,0.348736217
historic,0.3487361
axe,0.348722734
puzzle,0.34871783
needed,0.348695369
couples,0.348651594
participants,0.348649363
coherent,0.348633473
ribbon,0.348608931
compassion,0.34857001
marys,0.348495828
insurance,0.348494654
assumes,0.348485192
trivial,0.348421859
buffers,0.348357946
unused,0.348326393
drafted,0.348296321
cd,0.348291667
blows,0.348276461
conflict,0.348264776
cant,0.348215772
compares,0.348201299
awhile,0.348193549
clip,0.348167912
never,0.348159708
severely,0.348068426
findings,0.347988786
josephus,0.347973691
counter,0.347957015
dancing,0.347864861
civil,0.347828849
brothers,0.347817752
followers,0.347793332
goddess,0.347786884
civilians,0.347754416
ntsc,0.347727316
irrational,0.347579126
whose,0.347497277
estimated,0.347494895
brave,0.347468728
research,0.347446338
boots,0.347441843
iff,0.347418943
costing,0.347347589
defenseman,0.347287966
learned,0.347261214
brackets,0.347222179
harley,0.347221398
margin,0.34720963
cincinnati,0.347202607
happened,0.347139022
defeat,0.347113229
searched,0.347104246
oppressed,0.347099132
bury,0.347075981
caught,0.347071421
fonts,0.347027213
composition,0.347000477
charlie,0.346895521
whatever,0.346832006
fleet,0.346803415
associates,0.346796921
discussing,0.346791343
calls,0.34673155
contributors,0.346688605
development,0.346645342
cows,0.346625566
flesh,0.346600716
cdc,0.346558851
gather,0.346501709
decryption,0.346454381
trashed,0.346440956
centris,0.346409307
vast,0.346399065
office,0.346372842
deserving,0.346360241
blacks,0.34635591
fulfillment,0.346336705
cried,0.346267475
disaster,0.346242765
doors,0.346220615
dual,0.346183525
combo,0.346154409
keyboard,0.346139667
initiated,0.346107398
dl,0.346089329
clinical,0.34608018
fantasy,0.346063702
cans,0.346024324
patterns,0.346016762
clh,0.34596061
diet,0.345936554
believers,0.345926805
behind,0.345833326
commented,0.345808514
christopher,0.345768431
distant,0.345753714
collaboration,0.345718344
comes,0.345700518
episode,0.345675438
web,0.345661318
convinced,0.345609546
christ,0.345588705
design,0.345498894
distress,0.345479306
considerations,0.345441045
bull,0.345424264
clothes,0.345385798
education,0.345379316
texture,0.345343437
collapse,0.345343398
decs,0.345341046
instituted,0.345324969
collision,0.345304956
discusses,0.345264496
relation,0.34525156
drugs,0.345234428
svga,0.345211982
protective,0.345173166
bound,0.345135063
organism,0.34512421
arrived,0.345082384
geographic,0.345062438
consumer,0.345031505
replace,0.345016739
carpenter,0.3450032
mystery,0.344968357
chest,0.344916403
demonstrated,0.344903807
democratic,0.344886397
bother,0.344860065
lens,0.344848119
circumcision,0.344846817
brick,0.344816281
reserves,0.344810439
compound,0.344746542
ways,0.344743084
consider,0.344735636
FALSE,0.344670369
smoked,0.344650704
heck,0.344584238
popup,0.344579395
driving,0.344575502
buses,0.344553945
yeast,0.344545564
cooking,0.344501697
welcome,0.344461286
tactic,0.344456683
correspondence,0.344440565
crimes,0.344383002
complicated,0.344311882
gcc,0.344266761
dragging,0.344259559
clouds,0.344256626
comfortable,0.344236856
forwarded,0.344232594
sell,0.344180664
cal,0.344055575
beat,0.344050791
bold,0.344044379
victim,0.344013382
dare,0.34398296
galileo,0.343919873
astronomers,0.343890763
bigger,0.343875735
demonstrates,0.343812384
colormap,0.343781265
bytes,0.343774527
returned,0.343763468
charts,0.343745358
erik,0.343666095
tracks,0.343666078
captain,0.343662016
brent,0.343634506
conference,0.343634327
citizen,0.343619523
cap,0.343618855
ready,0.343611187
delivery,0.343602368
scored,0.343583571
cheapest,0.343562329
macro,0.343553945
nissan,0.343511913
heads,0.343436727
confuse,0.343432259
presidents,0.343432253
catholics,0.34336817
dc,0.343360996
basically,0.343340745
glass,0.34333603
tests,0.34324923
upload,0.34319429
makers,0.343109615
roger,0.343083806
diversity,0.343053903
boss,0.343050607
infinitely,0.343012788
neural,0.343011949
dos,0.3430091
complete,0.342999136
prone,0.342988018
configuration,0.342938307
craft,0.342917426
founding,0.342880801
harsh,0.342877645
refer,0.342859919
weapon,0.342829624
caution,0.342772737
cares,0.342658611
power,0.342631133
booster,0.342590333
coat,0.342572165
childhood,0.34257106
come,0.342549833
brother,0.342541274
pointers,0.342540638
convincing,0.342518542
ministers,0.342513907
fee,0.342421131
buying,0.342410805
courage,0.342385476
precious,0.342361724
within,0.342327061
differing,0.342298573
espionage,0.342267677
kuwait,0.342250595
causes,0.342215422
tommy,0.342156281
construction,0.342127903
compilers,0.342122943
eggs,0.34210563
locations,0.342088175
liability,0.342021402
sold,0.342003848
cents,0.341968303
criteria,0.341943905
imply,0.341881885
stood,0.341881124
criticism,0.341869142
dayton,0.34186152
compete,0.341809943
succeed,0.341785138
baseball,0.34169658
sky,0.341671939
electronic,0.341660498
cad,0.341645626
blatantly,0.341626159
maps,0.341581861
demo,0.34156625
surgery,0.34156016
dirt,0.341506485
supporting,0.341502813
bulb,0.341480932
pressing,0.341479917
chris,0.341475694
exposed,0.341382284
clarify,0.341378733
shooting,0.341335753
confined,0.34127998
mouth,0.341265544
confirmed,0.341250196
misc,0.341146741
categories,0.341101281
released,0.341089896
calculator,0.341055612
hq,0.341046795
dimension,0.341032579
rumor,0.340994893
decent,0.340921729
sys,0.340906915
important,0.340853091
control,0.340849968
defense,0.340783934
friends,0.340732611
clone,0.340724677
fear,0.340713105
statutes,0.340681627
occuring,0.340630748
pushing,0.340624511
bitter,0.340533115
driver,0.340469635
concept,0.340358229
track,0.34034669
satisfaction,0.340321978
covers,0.340204067
eliminating,0.340185703
compile,0.340179084
cooling,0.340175198
croats,0.340129829
scared,0.340044166
executive,0.340043945
colonel,0.340020422
fresh,0.339989861
establish,0.339981246
shocks,0.339966025
withdrawn,0.339952234
couldnt,0.339950844
compose,0.33993921
due,0.339926646
compensation,0.339850716
finger,0.339846302
seats,0.339797471
newer,0.339791706
cigarette,0.339789346
stern,0.339720241
bizarre,0.339712823
requirements,0.339688696
defaults,0.339528555
eye,0.339421141
spin,0.339405305
pointing,0.339338938
predictions,0.339335718
disk,0.339328961
components,0.339316016
hampshire,0.339285434
consistency,0.339279303
compartment,0.33921589
covering,0.339196297
cease,0.339079508
per,0.339036493
believed,0.339017372
sweden,0.338983222
brindamour,0.338958634
demanded,0.338908036
discuss,0.338821724
ottoman,0.338781877
intervene,0.338763635
decision,0.338738866
nixon,0.33872653
whatsoever,0.338722399
commander,0.338698088
cargo,0.338624316
european,0.338614919
closet,0.338598947
x11r5,0.338424512
condemnation,0.338418148
clarke,0.338386182
batting,0.338377681
intelligence,0.338376617
collected,0.338375494
cannot,0.338354259
decrypted,0.338247099
commenting,0.338228061
certainty,0.338142576
button,0.338100961
de,0.338099028
construed,0.337997616
premises,0.337879443
discomfort,0.337858169
coaches,0.337785884
inning,0.337754119
emacs,0.33774944
reliable,0.337741992
larkin,0.337606638
womens,0.33754342
max,0.337539231
pg,0.337469256
begin,0.337460019
fortunately,0.337448196
keep,0.337433473
wit,0.337285236
belfour,0.3372699
believe,0.337222192
monitors,0.337176116
clubs,0.337129087
community,0.33708957
containing,0.337074889
forward,0.337071822
constructive,0.33706214
crew,0.337055859
britain,0.337054772
hungry,0.33698873
continent,0.336961178
flash,0.336958816
scout,0.336933682
converter,0.336893351
irq,0.336869091
configure,0.336866915
religion,0.336851265
extends,0.336782507
followup,0.336773558
destruction,0.336764293
shamir,0.336763873
womans,0.33675847
fifty,0.336742525
carrying,0.3367233
collective,0.336712137
xfactor,0.336687394
poles,0.336667087
educate,0.336569442
btw,0.336531951
spokesman,0.336505667
exclusively,0.336431417
moves,0.336416671
micro,0.336364191
conditional,0.336362842
contents,0.336362181
conditioning,0.336354162
climate,0.336353923
daniel,0.336353413
character,0.336336574
college,0.336331555
caliber,0.336318781
corpses,0.33630678
heterosexuals,0.33628116
eavesdropping,0.336253486
cyrix,0.336241922
jerk,0.336216833
theme,0.336165536
carl,0.336147975
desperate,0.336141233
yamaha,0.336136666
karl,0.336112534
least,0.336081682
switches,0.336080665
canada,0.33607651
grip,0.336073057
television,0.336055216
faithful,0.336032677
brighter,0.335960709
assertion,0.335955604
rpm,0.335925113
ga,0.335920939
corporations,0.335883271
belongs,0.335876596
copper,0.335834163
clarification,0.335827343
rkba,0.335786062
calif,0.335783561
beware,0.335772602
sport,0.335746116
dismiss,0.335728676
paul,0.33564362
bulk,0.335571773
founded,0.33555429
distinguish,0.335553989
even,0.335537012
philosophers,0.335521604
bout,0.335507056
diamond,0.335466467
cb,0.335432962
demanding,0.335414174
move,0.335382224
novel,0.335378465
charge,0.335334258
kars,0.335295008
execution,0.335254864
dorothy,0.335225888
pin,0.335192485
et4000,0.335188112
cosmic,0.335178487
confused,0.335126234
cga,0.335115772
heating,0.335109195
beirut,0.335105788
earth,0.335093664
differs,0.335084742
mailbox,0.335075546
div,0.33500306
ironic,0.334998486
dropping,0.334965796
concluded,0.334957974
mustang,0.334919776
carriers,0.334912537
lan,0.334810147
impressions,0.334807949
commission,0.334792117
ra,0.334750216
kingdom,0.334738296
choices,0.334728232
partial,0.334714488
comparison,0.334688799
cars,0.334688782
offend,0.334669357
fujitsu,0.334619379
glasses,0.334604718
declared,0.334520709
classic,0.33449228
ho,0.334462659
builder,0.334423964
create,0.33442389
contributed,0.334412534
pitcher,0.334399325
coffey,0.334398818
gif,0.334379139
firms,0.334325585
stein,0.334297593
venture,0.334252895
crystal,0.334200579
floppies,0.334127751
cure,0.33412768
systematically,0.33410626
george,0.334020711
emotions,0.334018746
controlled,0.334002157
commonwealth,0.333969649
coordinate,0.333949458
buyers,0.333926791
hung,0.333912607
integer,0.333824862
grounds,0.333821417
altered,0.333788625
proposal,0.333774588
massacres,0.333719992
comprehend,0.333714885
calculate,0.333709825
center,0.333680166
lend,0.333662902
involve,0.333564098
disarmed,0.333556968
going,0.333486494
rounds,0.333472851
signing,0.333424018
comment,0.33340063
door,0.333379438
catalog,0.333350818
grief,0.333350547
impractical,0.333326163
charm,0.333278846
point,0.333275635
odometer,0.333124849
taken,0.333102083
follow,0.333100137
compliance,0.333046423
dude,0.333045845
count,0.33303436
kurds,0.332970134
revs,0.332956383
chemical,0.332938742
fewer,0.332915838
chassis,0.332887084
gov,0.332878596
technology,0.332832246
rating,0.332782783
warns,0.332711302
hey,0.332697152
mir,0.332693178
mysterious,0.332641089
toolkit,0.332562158
gilmour,0.332557087
eliminate,0.332544604
cluster,0.332520133
indiana,0.332497332
december,0.332472338
speak,0.332469226
convertible,0.332419694
chopped,0.332390668
decoder,0.332388787
yep,0.332336825
claiming,0.332195402
useful,0.332154862
daytoday,0.332128357
game,0.332030026
saver,0.332022273
deep,0.331988624
caused,0.331965965
padded,0.331952368
chunk,0.331939075
dumb,0.331913364
disagreement,0.331874606
expected,0.331866586
similarity,0.331798269
council,0.331778567
draft,0.331764093
bond,0.33168138
significance,0.33158536
numerous,0.33157199
divorce,0.331571553
deliver,0.331561261
imprisoned,0.331506415
circuitry,0.331476133
guilt,0.331422711
setup,0.331409914
favored,0.331396048
blessing,0.331391586
golf,0.331327482
explorer,0.33126923
combine,0.331231779
monopoly,0.331230682
dramatic,0.33121754
method,0.331211231
forum,0.33120541
download,0.331187367
california,0.331122233
console,0.330990071
rack,0.330965921
chicago,0.330938454
cope,0.33092261
general,0.330920429
compliant,0.330879535
connecting,0.330849708
signs,0.330823015
conceived,0.330814406
evolution,0.330813696
disturbing,0.330787657
distorted,0.330786955
delete,0.330776039
wilson,0.330734938
gifts,0.330720954
circulating,0.330639163
comparisons,0.330619862
colours,0.330601248
savior,0.330552316
command,0.330488855
ego,0.330465833
sessions,0.330465759
myths,0.330448232
laughter,0.330445655
del,0.330421323
dodgers,0.330410056
chronic,0.33040964
lower,0.330395262
n1,0.33038446
concealed,0.330374207
billions,0.330355202
mcgill,0.330347228
discoveries,0.330306418
indianapolis,0.330302858
correctness,0.330298563
designers,0.33011753
steady,0.330103622
delta,0.330089123
coprocessor,0.330083151
consequence,0.330079571
dawn,0.330024386
gaining,0.329988764
ci,0.329970924
carb,0.329956583
defensively,0.329932506
veteran,0.329932091
myers,0.329931133
consisting,0.329921656
curve,0.329903331
iq,0.329896957
royals,0.329874758
fitting,0.329807467
eisa,0.329804068
disadvantages,0.329783607
contacts,0.329748988
context,0.329745801
sutter,0.329674764
confess,0.3296249
expect,0.329615408
complaint,0.329612602
hate,0.329595373
finished,0.329588536
combat,0.329580582
indirectly,0.329570412
type,0.32956753
deemed,0.329472984
stating,0.329406008
floating,0.329398816
destination,0.32938574
dated,0.329326281
lds,0.329303289
