,ndcg
minnesota,0.50661337
amendment,0.506605663
172,0.506547303
neural,0.506536248
accommodate,0.506485958
savior,0.5064552
experiments,0.506452948
aggressive,0.506443316
1995,0.506384158
cardinals,0.506354053
267,0.506269773
costing,0.506259359
supporter,0.506199534
forgive,0.506128922
appearances,0.506100206
bonds,0.506099098
275,0.506092022
readme,0.505907937
sing,0.505761387
secretly,0.505754177
netters,0.505725805
cod,0.50569134
occasions,0.505597386
row,0.505566792
levels,0.505564609
ab,0.505548925
chromium,0.505494047
concludes,0.5054621
zone,0.505453061
picking,0.50543934
utilizing,0.505398507
1916,0.505395971
enters,0.505362377
mercedes,0.505340174
312,0.505275166
demonstration,0.505263285
homes,0.505235342
cryptography,0.505216758
xmotif,0.50517598
hulk,0.505139278
violates,0.50508817
lot,0.505029858
date,0.504907662
expensive,0.504891633
1991,0.504862839
anxiety,0.504783906
spectacular,0.50475055
belong,0.504726498
feelings,0.504721733
conscience,0.5046821
rare,0.5045543
collect,0.504548105
tab,0.504506607
young,0.504505484
asalasdpaarf,0.5044287
intervention,0.504366432
admittedly,0.504206942
test,0.504146713
nbc,0.504104438
listserv,0.504017913
comprehensive,0.503885605
311,0.50377611
32k,0.503735543
infinite,0.503733242
34,0.503718249
199,0.503660187
pathetic,0.503580242
including,0.503573241
46,0.503572727
smooth,0.50355252
1960,0.503546548
breaking,0.50349082
guaranteed,0.503475583
assists,0.503469842
1b,0.503435636
213,0.503431624
1920,0.50338375
manned,0.50336374
running,0.503348099
element,0.503300205
addition,0.503299751
christmas,0.5032489
apr,0.503247169
truly,0.503220169
significance,0.503046985
tan,0.502939485
cylinder,0.502932771
maintained,0.502840346
swapping,0.502823929
cripple,0.502818669
waco,0.502640488
1963,0.502636986
fear,0.502631966
applications,0.502516517
cracked,0.502508109
drugs,0.502419668
offended,0.502246895
faith,0.502230971
responses,0.502218566
considered,0.502161484
apples,0.502156345
dinner,0.502136652
3b,0.502111634
doctrines,0.501944107
winning,0.501931221
20mhz,0.501896223
24x,0.501840565
gates,0.501837271
250000,0.50178464
traveling,0.501772329
92,0.501748577
modulation,0.501648697
char,0.501644355
old,0.501534472
chairman,0.501450746
domain,0.501442176
policy,0.5014159
took,0.501333528
flaws,0.501291725
347,0.501226432
mutants,0.501197027
hackers,0.501121644
1934,0.501082652
wanting,0.501053213
spoken,0.500891779
authentication,0.500847504
console,0.500815402
find,0.500796672
direct,0.500787303
stress,0.500766644
added,0.500731635
400,0.500710188
220,0.500699009
rejects,0.500676772
intelligence,0.500619498
licenses,0.500602131
affected,0.500546044
european,0.500473361
tape,0.500471902
national,0.500397562
hungry,0.500392803
became,0.50033229
heck,0.500307004
amfm,0.500276107
lou,0.500248998
seriously,0.500203373
assignment,0.500193124
mistake,0.500167433
forum,0.500145635
failure,0.500105908
charles,0.500068174
applicable,0.500065137
235,0.50005005
laughter,0.500048527
spec,0.499996876
approached,0.499964666
kelly,0.499916389
1951,0.499899575
fell,0.499893321
1969,0.499761574
washer,0.499751254
compare,0.499732795
accessories,0.499689066
surrounding,0.49948989
answers,0.499457844
truely,0.499445134
scorers,0.499352131
sits,0.499298471
ps2,0.499231954
algorithm,0.499213265
benchmark,0.499164393
386,0.499126696
218,0.499121077
hex,0.499106023
1962,0.499049091
surveys,0.499031827
303,0.499005686
cache,0.498985153
palestinians,0.498901299
clearer,0.498856953
167,0.498828779
struggling,0.498781637
username,0.498745703
rom,0.498609974
citizenship,0.498570969
enables,0.498559735
68040,0.498461321
charter,0.498429637
arises,0.498381212
360,0.498339596
move,0.498279412
elevated,0.498271318
instruments,0.498270813
force,0.498255052
displayed,0.498212042
2030,0.498211703
gmt,0.498198959
spokesman,0.498195594
surprising,0.498181146
214,0.498159916
agreement,0.498120091
jeremy,0.498082086
recognize,0.498077402
260,0.498046616
victims,0.498021596
breathing,0.497982371
mount,0.497979447
rode,0.497957002
steal,0.497889578
texas,0.49788312
universities,0.497789117
1981,0.497741317
emphasis,0.497648686
absence,0.497626929
ask,0.497594774
45,0.497586686
roberts,0.497565648
harley,0.497538273
associate,0.497498649
compilation,0.497479055
allies,0.497409472
read,0.497302984
7000,0.497239213
1978,0.497230707
bunch,0.49722875
flyers,0.497180087
circumstances,0.497178749
doctor,0.497171325
automatic,0.497122002
skip,0.497015587
patterns,0.49689061
fax,0.496871147
programmable,0.49685603
prejudice,0.496831871
nntppostinghost,0.496831604
bobby,0.496789736
share,0.496750036
specifies,0.496626301
3369591,0.496606021
coincidence,0.496599829
223,0.496536605
latter,0.496535443
bosnians,0.496486896
county,0.496444714
bat,0.496373317
protein,0.496100679
founding,0.495976603
preaching,0.495934575
kinda,0.49592652
sight,0.495884223
easiest,0.495883246
agrees,0.495783626
chipset,0.495731669
miracles,0.495706131
5173552178,0.49570235
278,0.495694651
8th,0.495686216
hq,0.495685227
ac,0.495630442
exceptions,0.495630302
elderly,0.495626481
palm,0.495490329
com2,0.495434891
wibbled,0.495361867
implies,0.495332625
bell,0.495287209
gov,0.495277252
powerbook,0.495213106
99,0.49520446
x1,0.495172637
expect,0.495068714
32,0.494930042
cup,0.494887493
ireland,0.494845813
advantage,0.494832017
240,0.494830875
93,0.494823893
aux,0.494770853
aforementioned,0.494727552
riding,0.494707282
amendments,0.494697107
bone,0.4946764
noticeable,0.494669319
alarm,0.494549056
fuel,0.49453429
493,0.494519648
bid,0.494463369
wind,0.49441758
detects,0.494359777
stars,0.494342559
lengthy,0.494287383
liberals,0.494259583
soil,0.4941977
33,0.494175972
tofrom,0.494161687
os,0.494091767
harsh,0.494072248
msf,0.494016155
eternity,0.49391274
boat,0.493818994
245,0.49381287
myths,0.49375305
defend,0.493718413
fielder,0.493703883
extremely,0.493656
mass,0.493648863
nose,0.493621821
seventh,0.493537265
tax,0.493460941
mariners,0.493445681
columbia,0.493343903
49,0.493310745
80s,0.493235748
cleansing,0.493225009
88,0.493185085
ever,0.493148273
game,0.493030369
civilians,0.493028797
great,0.49294825
mustang,0.492939249
ancient,0.49287208
pass,0.492858786
academic,0.492773266
shoulders,0.49276489
confidential,0.492701901
based,0.492674532
393,0.492660995
victim,0.492573903
7303169,0.492304732
region,0.492283175
willing,0.492277917
loser,0.492197264
div,0.492177677
integral,0.492140985
ministers,0.492119384
eyes,0.492060473
unused,0.492051211
absent,0.492002542
static,0.491962392
philosophers,0.49195486
vesselin,0.491954046
unacceptable,0.491912204
optional,0.491857472
fatal,0.491845151
multitasking,0.491837776
interests,0.491820933
carrier,0.4917567
species,0.491718299
sets,0.49170148
designs,0.491692469
mystery,0.491617519
upstairs,0.49158929
pause,0.491578396
legitimate,0.491518333
concepts,0.491512919
efficiency,0.491488436
backgrounds,0.491465649
funny,0.49144539
230,0.491435035
256k,0.491429342
analysis,0.491426312
crashed,0.491409016
laboratory,0.491370212
butcher,0.491346919
occuring,0.491316708
qemm,0.49126142
brings,0.491259408
persistent,0.491237785
champs,0.491222055
bottle,0.491214536
drove,0.491138575
227,0.490988058
average,0.490976331
crooks,0.490798663
assume,0.490758069
learning,0.490689126
708,0.490681386
outright,0.490668245
artifacts,0.490621827
313,0.490612122
375,0.490562465
seeking,0.490483495
mysterious,0.49047927
650,0.490475398
integrity,0.490459992
handbook,0.490440206
hung,0.490365314
ships,0.49033376
86,0.490281601
heed,0.490264874
elections,0.490211555
1992,0.49020854
likes,0.490188625
consent,0.490088646
coverage,0.490053758
attention,0.489992863
athena,0.48992553
bind,0.489856283
spelling,0.489806385
belgium,0.489798108
gd3004,0.489790376
medium,0.489752535
movements,0.489738672
catch,0.489686913
25000,0.489684238
demonstrates,0.489602326
submission,0.489595538
progressive,0.489577562
vagina,0.489564058
add,0.489540146
commercially,0.489455816
63,0.48942064
scorer,0.489384114
part,0.48934331
ministry,0.489341528
dominate,0.489323182
ship,0.489317643
75,0.489312775
carrying,0.489296653
housing,0.489276473
obliged,0.489221544
plate,0.489162639
argued,0.489158579
absolute,0.489126487
anonymous,0.489125714
devil,0.489043343
blatant,0.489021024
winfield,0.488989559
212,0.488955415
assumptions,0.488946414
late,0.488940336
toolkits,0.488893634
315,0.48889199
healthy,0.488806428
4500,0.488794057
costly,0.488752474
345,0.488750648
killers,0.488747089
252,0.488670795
chemicals,0.48864366
destroying,0.488629973
spin,0.488610545
adjective,0.488590142
advantages,0.488553884
extermination,0.488495806
simplicity,0.488484045
rack,0.488406149
maintain,0.488373675
drawing,0.488266257
critical,0.488156047
record,0.488121149
effectively,0.488111125
younger,0.488078839
indicators,0.488054123
90,0.487935901
macro,0.487906415
willie,0.487900887
ray,0.487863696
dancing,0.487784067
evolutionary,0.487779775
affairs,0.487748461
tapes,0.487543728
biology,0.487527448
204,0.48751009
ads,0.487497785
shuttle,0.487483835
48633,0.487429786
yard,0.487429266
azerbaijan,0.487403562
keyword,0.487302515
modest,0.487206855
concentrate,0.487173017
tying,0.487156323
childrens,0.487146873
buried,0.487127265
eyewitness,0.487126816
devils,0.487112641
heavier,0.48696196
tests,0.486901916
outs,0.486869477
ultimate,0.486854879
dro,0.486822923
411,0.486820289
satisfaction,0.486819657
felony,0.486813646
94,0.486804603
486,0.486797106
analyses,0.486791667
16bit,0.486709667
adjustments,0.486709659
730,0.486692304
commit,0.486674129
turkey,0.486644966
character,0.486606487
theory,0.486570897
serdar,0.486500505
tom,0.486455438
volts,0.486435918
50mhz,0.486433168
destination,0.486383581
relevance,0.486346243
chronicle,0.486300899
firstly,0.48628893
repeatedly,0.486286298
wise,0.486157097
followup,0.486118365
parable,0.486107778
capitalist,0.486098803
indian,0.486072151
arbitrary,0.485997257
revs,0.485974587
state,0.485970257
ammunition,0.485916416
fujitsu,0.485859995
parliamentary,0.485854664
functional,0.485786504
document,0.485747908
randomly,0.485717523
scene,0.485689998
industrial,0.48565774
facilities,0.485656443
pan,0.485642295
mature,0.485618879
bring,0.485613328
armenian,0.485606161
atoms,0.485595349
singing,0.485538864
player,0.485513109
cipher,0.485469545
server,0.485458879
accessible,0.48543489
limitation,0.485429544
plotting,0.485395338
joseph,0.485364556
trading,0.485320542
51,0.485315583
640,0.48528944
farm,0.485255085
accomplished,0.485195427
sweep,0.485186574
opinion,0.485113468
ph,0.485089701
facto,0.485074629
pressing,0.485059262
58,0.485054377
brooks,0.485038299
ate,0.485029849
faults,0.485015526
yamaha,0.484954531
carb,0.484933433
address,0.484882257
river,0.484877805
sends,0.484836683
rpm,0.484834791
varying,0.484809316
electronic,0.484790318
api,0.484761904
suggestions,0.484700778
9000,0.4846621
selfrighteous,0.484648501
briefed,0.484644369
become,0.484611934
evans,0.484604731
friendly,0.484538974
226,0.484526368
containing,0.484451257
listing,0.484447403
compassion,0.484394055
publication,0.484220867
arm,0.484213389
kick,0.484198471
smallest,0.484189052
slavery,0.484129879
bundle,0.484071464
300,0.484021688
cooler,0.484006627
collections,0.483873718
employment,0.48383785
480,0.483813332
seizures,0.483761656
touch,0.483736987
junk,0.483719154
forgiveness,0.483698002
attribute,0.483676511
proposing,0.483660461
anderson,0.483638713
contact,0.4836083
87,0.48358072
302,0.483532938
nasty,0.483469955
prohibition,0.48340209
trap,0.48339188
allstar,0.483391576
gang,0.483390477
evaluating,0.483344189
850,0.483339681
fuhr,0.483299866
refers,0.483213915
290,0.483156347
databases,0.483072026
billboards,0.483007327
armor,0.482975079
guarantees,0.482924942
criteria,0.482898128
josh,0.482891151
campaigns,0.482854407
activity,0.48284923
americas,0.482840793
365,0.482800336
newsgroup,0.482795185
25th,0.48276496
sheets,0.482748896
comic,0.482728501
cook,0.482722242
accelerators,0.482695808
meal,0.48269376
disagreement,0.482665624
bringing,0.482656513
grind,0.48264384
aaa,0.482607234
jeff,0.482580089
jay,0.482480219
7500,0.482469781
bats,0.482445161
calm,0.482416973
nixon,0.482271126
eligible,0.48227061
dropped,0.4822216
react,0.482210577
617,0.482170092
impressions,0.482135955
wealthy,0.482113288
crew,0.482017647
already,0.481998792
21a,0.481970535
net,0.481959809
raiders,0.481881402
soldier,0.481803613
apartment,0.481689543
64k,0.481638016
around,0.481617006
simultaneously,0.48159145
tables,0.481572551
given,0.48156631
hopes,0.481465159
bar,0.48144701
balls,0.481442914
608,0.481361373
270,0.481355631
625,0.481336337
conversions,0.481211772
affordable,0.481126838
opponents,0.481115261
scream,0.480994052
probable,0.480972978
altatheism,0.480950059
scan,0.480949828
economics,0.480929195
february,0.480843691
530,0.48078476
aid,0.480739101
plot,0.480649602
involvement,0.480610772
nonsense,0.480602267
discounts,0.480571178
yugoslavia,0.480530727
oakland,0.480515628
cobra,0.48047191
cults,0.480446053
hz,0.480417647
like,0.480292756
made,0.480278744
lend,0.480267917
zoom,0.48025145
skate,0.480197669
sale,0.48018837
magazine,0.480182999
arguably,0.480114161
transmitted,0.480008498
characteristic,0.479997566
smiley,0.479957794
confuse,0.479953731
242,0.479941929
blocks,0.479893685
gold,0.479888031
archives,0.479882925
sensing,0.479881708
gate,0.479863012
232,0.479835408
fool,0.479819454
hammer,0.479755218
range,0.479731433
tells,0.47969877
geared,0.479691
routinely,0.479684113
launched,0.479674334
jsh,0.479481894
ntsc,0.479423394
upper,0.479337575
deputy,0.479317566
discharge,0.479302662
blindly,0.479248429
heart,0.479217289
excited,0.479121998
media,0.479101234
refered,0.479070428
worth,0.478963181
500,0.478940913
architect,0.478877168
kidney,0.478802258
accusation,0.478779759
whos,0.478756498
real,0.478682369
chevy,0.478642352
attorney,0.478622979
traded,0.478585717
kernel,0.478573006
communities,0.478424122
entered,0.478388653
attempts,0.478366096
continuously,0.47825343
evolved,0.478235875
feared,0.478132756
almost,0.478035185
funded,0.477987429
astronomical,0.477929198
spray,0.477925168
democrats,0.477886177
20,0.4778068
pinouts,0.477798911
extras,0.477797551
grounds,0.477710336
examination,0.477709156
anecdotal,0.477598121
noticed,0.477573204
finland,0.477516208
paint,0.477508806
encountered,0.477501183
numbers,0.47749847
flies,0.477485174
basing,0.477483775
conform,0.477461351
explanation,0.477447197
approved,0.47736744
apostles,0.477290903
dn,0.477230124
lousy,0.47720127
scenario,0.477196439
tue,0.477186096
oh,0.477163564
retail,0.477125776
495,0.477123489
bmw,0.477092645
passages,0.476892083
da,0.476874058
interactive,0.476856229
blown,0.476850403
allegedly,0.476743432
bastard,0.476739035
3500,0.476732056
concerning,0.476715841
369,0.476658736
unnecessarily,0.476608712
pink,0.476545252
subscribe,0.476500005
assembler,0.476489041
contribute,0.476446188
thumb,0.476390117
evolution,0.476313738
wage,0.476296175
alex,0.476253366
pins,0.476241742
kinds,0.476239403
323,0.476166884
4th,0.476157954
shift,0.476102914
audi,0.476075533
darryl,0.476044724
favorable,0.475991119
5000,0.475939098
sharon,0.475866368
identifying,0.475853428
bills,0.475822433
doesnt,0.475643857
memoirs,0.475576257
sphere,0.475562535
consumer,0.475468315
dip,0.475346692
96,0.475207109
uncomfortable,0.475188934
exportlcsmitedu,0.475183298
april,0.475164843
id,0.475153115
murder,0.475139678
terrorist,0.475122862
socket,0.47511519
remarkably,0.475106584
68,0.475080312
boy,0.474983832
specific,0.474983573
manipulating,0.474965759
emm386,0.474940003
disagrees,0.47492941
ec,0.474921969
partial,0.474905476
525,0.474868873
killings,0.474761817
pros,0.47474878
debating,0.474731815
explorer,0.474723047
larry,0.474697381
host,0.474676876
alexander,0.474496128
broadcast,0.474491135
shit,0.474470381
experienced,0.474467513
workstation,0.474449373
2500,0.474436287
hardcopy,0.474388027
tiger,0.474386895
redraw,0.474268023
1984,0.474263117
hisher,0.474241279
allowing,0.474162978
56,0.474133204
v32bis,0.474097797
communication,0.47403139
settings,0.474013262
independence,0.473933713
350,0.473926562
annoyed,0.473891481
wild,0.473870843
infamous,0.47386708
abilities,0.473864449
disaster,0.473861819
consequence,0.473831301
signs,0.473793133
type,0.473741807
although,0.473708728
restrict,0.47370294
5th,0.473663304
syria,0.473663108
dog,0.473646435
belt,0.473636775
biases,0.473613723
stephenson,0.473599351
aclu,0.473568547
biased,0.473551419
mellon,0.47350637
schematic,0.473400113
toner,0.473364324
australian,0.47333278
close,0.473309674
68030,0.473296009
confronted,0.473264058
wounded,0.473261286
distant,0.473253973
compounds,0.473230029
frontier,0.473162914
bridge,0.472985433
umpire,0.472953426
tire,0.472945743
book,0.472913688
published,0.472892847
tyre,0.472889089
voice,0.47288283
hubble,0.47277754
physician,0.47276108
imagined,0.47272161
motive,0.472715314
sleeping,0.472706939
watts,0.472687064
pocket,0.472681167
dumb,0.472601321
freedoms,0.472571028
outside,0.472527014
island,0.472508972
connections,0.472506248
cubs,0.472455905
per,0.472444878
circuits,0.472387539
workable,0.47236002
reasons,0.472289633
3rd,0.472274262
voting,0.472216649
coercion,0.472206584
corps,0.472196095
mindset,0.472116687
automobile,0.472095895
microsoft,0.472079949
advocacy,0.472071945
bs,0.472056327
investments,0.472034878
contrast,0.471987552
josephus,0.471971893
athletes,0.471969493
agency,0.471968527
accomplish,0.471948034
described,0.471850536
clutch,0.471781635
democratic,0.47175409
horizontal,0.471741526
accessing,0.471737045
maximize,0.471731817
american,0.471667327
251,0.471625712
loves,0.471614968
995,0.471528143
76,0.471510497
TRUE,0.4714902
animations,0.471396731
concise,0.471391101
gateway,0.471345635
bones,0.471333655
301,0.471161019
666,0.471104324
55,0.471011027
indians,0.470957018
assistance,0.47095116
begging,0.470904826
mapped,0.470882097
design,0.470867678
circle,0.470837692
clement,0.470833598
builder,0.47079201
embrace,0.47074403
still,0.470635785
verse,0.470630201
293,0.470621561
hiring,0.47061758
dollar,0.470607352
since,0.470581816
70s,0.470566776
additional,0.47053056
arrow,0.470515011
isaiah,0.470509405
wife,0.470498488
lord,0.470492488
innocent,0.470468333
357,0.470458437
preclude,0.470457584
square,0.470375839
hosts,0.470309167
continue,0.470275021
325,0.470208321
mogilny,0.470152551
approve,0.470152156
language,0.470140534
acknowledgement,0.470135998
em,0.470123695
dirty,0.470120054
affair,0.470065629
boot,0.470022786
administrator,0.469982789
fails,0.469978584
tempest,0.469928826
bet,0.469914762
oklahoma,0.469895934
kills,0.469856741
notion,0.469843885
november,0.469792009
lf,0.469707537
exclusively,0.469696808
apologies,0.469662924
mild,0.469581117
ashamed,0.469478634
48,0.469425837
714,0.469395354
imagery,0.469372239
assisted,0.469261982
hr,0.469258479
corn,0.469224003
stalin,0.469215204
secrecy,0.469195818
ti,0.469162917
pollution,0.469144145
bite,0.469107283
inspiration,0.4691068
lighting,0.469066463
last,0.469045192
mpeg,0.46894688
640x480,0.46892478
bitmap,0.468897085
begins,0.468854877
maine,0.468717711
79,0.468714607
flush,0.468677879
intend,0.468652027
city,0.468612786
colored,0.468579074
pricing,0.46857323
blaming,0.46855534
vulnerable,0.468454468
persecution,0.468411898
ohms,0.468352772
anymore,0.46834618
construct,0.468337756
atm,0.468236417
moron,0.468233975
emissions,0.468193359
davidian,0.46816601
40000,0.468132739
obedience,0.468078196
gonzalez,0.467993512
wonderful,0.46798403
tossed,0.467972607
fm,0.467928081
election,0.467919774
310,0.467918986
misleading,0.467916478
pipes,0.467868157
oneway,0.467848609
virtual,0.467839307
leave,0.467814187
bandwidth,0.467812773
approximately,0.467777463
limit,0.467692058
verified,0.467670544
educational,0.467532026
adventures,0.467501604
andreas,0.467493125
singer,0.467416859
gave,0.467131527
anytime,0.467130952
article,0.467097746
judges,0.467095212
keys,0.467054538
todd,0.467000744
215,0.466984453
larkin,0.466975043
insults,0.466967102
abortion,0.466959646
completion,0.466896958
preliminary,0.466857256
deity,0.466854401
wish,0.466846089
audio,0.466834525
relationships,0.466829093
idiots,0.466790859
places,0.466716547
eg,0.466667249
interprets,0.466657206
2x,0.466626408
authentic,0.466610385
424,0.466598129
consumption,0.466589344
alter,0.466505827
68000,0.466469475
433,0.46646059
encrypting,0.466366704
brains,0.466352203
location,0.466335567
participated,0.46623401
contributing,0.466220817
arts,0.466208242
agdam,0.466170381
box,0.466147089
hearings,0.466133952
sgis,0.466108841
subsequently,0.466054754
pastor,0.466047493
affect,0.466043977
dim,0.466031303
coat,0.466006146
agent,0.465991566
cannon,0.465953977
babe,0.465940087
come,0.465818404
remote,0.465813855
413,0.465810879
mack,0.465658759
60,0.465631882
crossing,0.46559294
fitting,0.465560246
pilot,0.465435989
readwrite,0.465408159
paragraphs,0.465321136
directly,0.465303236
reputation,0.465298634
24th,0.465276292
paradox,0.465230953
n1,0.465204073
beastmaster,0.465188423
oppression,0.465174801
nra,0.465142055
cows,0.465133085
xterm,0.465077027
316,0.465027008
milton,0.46502533
quantity,0.465015398
warriors,0.465011632
ct,0.46499685
speak,0.46493913
price,0.46490131
eavesdropping,0.464799848
refute,0.464780858
batters,0.464678419
spain,0.464678175
helped,0.464667494
c650,0.46466542
grief,0.464656767
missiles,0.464632116
score,0.464591741
certain,0.464580806
sean,0.464550994
dat,0.464486053
hostility,0.4644833
asked,0.46446485
36,0.464436734
691,0.464424122
inning,0.464397056
inherently,0.464338654
turkeys,0.464326293
64,0.464321061
54,0.464298978
angry,0.464296018
50s,0.464284762
behold,0.464201555
notebook,0.464179556
complains,0.464141207
galileo,0.464074564
costs,0.464052775
97,0.46403666
bubble,0.464029286
perhaps,0.464008552
amend,0.463919071
clock,0.463900219
panasonic,0.463893076
alas,0.463891882
bird,0.463870527
adds,0.463848912
mullen,0.463800874
256,0.463782475
prohibit,0.4637769
211,0.463772282
onboard,0.463704635
inspired,0.463673006
floppy,0.463660242
cartridges,0.463648382
ha,0.463601222
beside,0.463555196
breasts,0.463455178
method,0.46333511
arizona,0.463312811
among,0.463270687
entitled,0.463251852
header,0.463194526
cm,0.463191562
activities,0.463144712
defensive,0.463144387
private,0.463140795
deny,0.463137433
149,0.463126801
gather,0.463047744
ball,0.4630256
milwaukee,0.463000339
rust,0.462947851
teeth,0.462854101
platforms,0.462852815
care,0.462834072
definitions,0.462804983
workgroups,0.462753945
money,0.462695152
24bit,0.462669247
always,0.462644976
inclination,0.462638436
convince,0.462619506
discovered,0.462530915
airport,0.462400095
mans,0.462345633
ross,0.46232043
mint,0.462311932
negotiated,0.462230244
82,0.462183199
uptodate,0.462152562
presents,0.46215091
golf,0.462108393
stance,0.462004753
associated,0.462003588
conduct,0.461916283
cpr,0.461912816
abuse,0.461884426
221,0.461874504
questioning,0.461873749
influenced,0.461861719
micro,0.461857551
antenna,0.461828311
jump,0.461755697
started,0.461705597
beings,0.461689011
occurs,0.461674057
17th,0.461627565
alot,0.461625287
soundblaster,0.461615797
bath,0.461608363
discussing,0.461599581
terribly,0.461450803
believing,0.461421714
atheism,0.461419027
subjective,0.461396509
morality,0.461387823
4800,0.461341414
belief,0.461285378
52,0.461240985
208,0.461214366
active,0.461145863
jury,0.461123359
admitted,0.461074267
doctrine,0.460932782
sucks,0.460927346
brush,0.460809749
adding,0.460795053
bastards,0.460746929
mathematics,0.460700485
emphasize,0.460667588
analogous,0.460632241
1989,0.46049994
surveillance,0.460485367
generator,0.460417634
projects,0.460384882
author,0.460382193
dropping,0.460343248
reasonable,0.460287787
cooperative,0.460250642
factors,0.460235091
lifting,0.460155741
appreciated,0.460151804
investigator,0.460137391
abolish,0.46013478
amiga,0.460062832
parameter,0.46005831
counsel,0.460033069
examine,0.460025447
competing,0.459992038
ali,0.459987251
mar,0.459812054
loading,0.459805123
houses,0.459787069
kkellermailsasupennedu,0.459775203
enforcement,0.459762044
mp,0.459728121
assigned,0.459589924
orbits,0.459586971
dorothy,0.459557717
borders,0.459496831
rhetoric,0.459478625
assumption,0.459459345
95,0.459444188
seeing,0.459420571
likelihood,0.459396026
importantly,0.459302715
dot,0.459244994
judged,0.459211433
considerations,0.459205251
lens,0.459179085
academy,0.459138469
uk,0.459090272
4mb,0.459050957
abstracts,0.459050089
2d,0.459046992
subscription,0.459046094
relations,0.459022067
solar,0.458987447
faq,0.458908393
joystick,0.458881961
wearing,0.458840533
lunch,0.458797732
ban,0.458777141
listen,0.458776753
talked,0.458772188
mystical,0.458726827
todays,0.458681564
protection,0.458661013
welcomed,0.458638496
algorithms,0.458573221
whenever,0.458512986
asshole,0.458503688
3d,0.458429422
mono,0.458370302
straightforward,0.458365837
425,0.458310132
adb,0.458298297
bears,0.458276833
allergies,0.45813052
crt,0.458121805
august,0.457984859
excuses,0.457979821
abound,0.457957976
baptism,0.457890071
blackhawks,0.457857475
aircraft,0.457819948
walk,0.457754406
x11,0.457668425
fallacy,0.457668164
cute,0.457664304
raw,0.457636774
ahl,0.457634188
expert,0.457624981
bathroom,0.457623488
cease,0.457577518
adapter,0.457491234
magazines,0.457472476
categories,0.457440388
unity,0.457406828
550,0.457391908
brian,0.457388776
adverse,0.457338007
nhl,0.457305113
copyright,0.457280626
bang,0.457265765
considerable,0.457213788
bacteria,0.457175875
operational,0.457123626
showing,0.457029077
requests,0.457028176
andy,0.457006768
chapter,0.456990258
720,0.456876436
28,0.456876349
frames,0.456866186
describe,0.45680317
interpret,0.456732815
coalition,0.456720062
requiring,0.456707189
building,0.456676452
avail,0.456661041
ala,0.456629242
totals,0.456626529
controversial,0.456570629
cherry,0.456535155
institution,0.456443114
closet,0.456437325
bogus,0.456429339
bristol,0.456422837
centuries,0.45641399
reliability,0.456390683
within,0.456357163
hawks,0.456279225
occasionally,0.45627667
knowledgeable,0.456188735
fire,0.456186887
disabling,0.456185595
wasting,0.456180864
absolutely,0.456094169
particularly,0.456048033
farther,0.456043428
alive,0.456019193
configure,0.456012488
case,0.456005058
conscious,0.455981335
distinguish,0.455954359
battle,0.455924103
ave,0.455919501
78,0.45591894
component,0.455877225
syndrome,0.455850297
ceremonies,0.455812924
nonprofit,0.455779752
badly,0.455774224
authorities,0.455753467
borland,0.455740322
tb,0.455709938
40,0.455678911
armored,0.455627819
antibiotics,0.455601833
antibiotic,0.455574971
backing,0.455563495
spent,0.455556957
planet,0.455542346
roms,0.45553577
languages,0.455504111
mach,0.455421409
999,0.455402693
draws,0.455380972
openwindows,0.455371193
abuses,0.455341182
perceive,0.455286245
handler,0.455276028
involve,0.455274073
communicate,0.455183261
right,0.455157156
jets,0.455152923
bure,0.455134457
justified,0.4551194
assemble,0.45510493
26,0.455102882
contained,0.455020492
responsible,0.455013091
amen,0.455010233
mouse,0.454907709
bookstore,0.454871872
ill,0.454854404
joining,0.454820545
light,0.454774467
motivation,0.454763412
bounced,0.454608865
award,0.454580845
budgets,0.454540651
50000,0.454535521
titan,0.454501396
henry,0.45449178
powerplay,0.454458759
emacs,0.454428074
alignment,0.454423354
colormap,0.45435658
nh,0.454353023
formed,0.45427369
tongue,0.454204125
frequencies,0.454160758
held,0.454127315
peer,0.454126944
oct,0.454007801
string,0.453993318
nice,0.453986501
africa,0.453949186
guide,0.453943793
jamie,0.453909376
fresh,0.453883108
terrorists,0.453864076
criticized,0.453837135
gerald,0.453770016
trees,0.453753138
classified,0.453733945
amplifier,0.453655258
earth,0.453595257
xlib,0.453587102
arithmetic,0.453587065
kicked,0.453581674
galactic,0.453459821
tocchet,0.453442157
activated,0.453432411
connecticut,0.453429414
craft,0.453422737
filename,0.453396263
offensive,0.453347321
investment,0.453308516
aspirations,0.453290726
grounded,0.453285032
contents,0.453229686
partly,0.453126927
coordination,0.453081153
broken,0.453053099
deleted,0.453048099
hampshire,0.453024187
valley,0.453011015
club,0.45298237
demonstrating,0.452939127
dave,0.452872199
viewed,0.452860591
bacterial,0.452852751
evening,0.452842163
actual,0.452826415
malcolm,0.452802188
dual,0.452790728
monitors,0.452753248
client,0.452727373
agreeing,0.452658714
thee,0.45260517
generic,0.452598203
concentrated,0.452541795
cycle,0.45253896
hydrogen,0.45251953
generals,0.452447816
william,0.452424686
encounter,0.452342661
30,0.452323358
developed,0.452316442
kind,0.452297763
muscle,0.452265655
delete,0.452230796
harm,0.452160344
dignity,0.452132735
useless,0.452052489
actually,0.452051812
truecolor,0.452032271
caught,0.45201669
