,ndcg
playoffs,0.625167236
transformers,0.625152914
mysterious,0.625102781
ever,0.625089093
understandable,0.625044556
west,0.624985196
san,0.624839571
freely,0.624785165
telecommunications,0.62469706
100,0.62469685
10000,0.624667276
explanation,0.624646122
whalers,0.624628568
implication,0.624627916
notes,0.624619054
listened,0.624614269
patterns,0.624553675
responding,0.624516651
slow,0.624496216
substitution,0.624485658
specialty,0.624305114
universities,0.624271699
sophisticated,0.624242864
laying,0.624237085
thick,0.624187569
quote,0.624186585
scare,0.624126275
horrible,0.624095213
extermination,0.624000547
333,0.623927071
colors,0.623779839
pose,0.623764259
advances,0.623749443
violates,0.623733261
organisms,0.62373304
102,0.623660185
effectively,0.623638208
kkellermailsasupennedu,0.623593213
peripheral,0.623439061
specially,0.623423365
raped,0.623396529
poulin,0.623377489
week,0.623371556
standings,0.62330521
imply,0.623194588
chambers,0.62313576
clearance,0.623127266
ninja,0.623101998
intergraph,0.623070548
equations,0.623025831
probable,0.622992353
viewed,0.62295798
namely,0.622954284
capacitor,0.622864266
queries,0.622834014
owner,0.622807457
johns,0.622786613
refugees,0.622753639
smith,0.622715593
83,0.622684365
shall,0.622677842
learned,0.622676097
324,0.62266218
conversation,0.62243371
stanford,0.622427729
scicrypt,0.622418699
jay,0.622407652
rodney,0.622368373
ports,0.62233673
others,0.622288411
spare,0.622197549
wuarchivewustledu,0.622188039
software,0.622150222
invading,0.622124379
committed,0.622003709
favor,0.621976656
quicktime,0.621967028
noting,0.621896389
performs,0.621775381
dave,0.62175075
sumexaimstanfordedu,0.621735972
investment,0.621732327
193,0.621709583
mute,0.6217073
ignore,0.621680721
monster,0.621667376
mentally,0.621589637
somalia,0.621498909
wear,0.621448809
202,0.621396528
proposition,0.621376707
promiscuous,0.621352011
launched,0.621322318
sitting,0.621280003
newton,0.621278749
lawn,0.621278268
traffic,0.621239243
workaround,0.621222446
predicted,0.621207971
precision,0.62115719
alomar,0.621061991
involved,0.621058363
10th,0.621032706
maximize,0.620966996
119,0.620936252
bikes,0.620917205
claim,0.620889577
light,0.620857312
external,0.620828811
intend,0.620784209
tops,0.620775402
stood,0.620706389
marketing,0.620653708
birthday,0.620593957
moon,0.620540629
lynn,0.620476288
wider,0.620453355
source,0.620362997
survivors,0.620347875
fever,0.620341256
flaws,0.620283642
aa,0.620247643
grants,0.620226381
victims,0.620195785
institutions,0.620114447
lifted,0.620055628
philosophical,0.620040164
gonna,0.620018364
cases,0.619780494
progressive,0.61975408
readers,0.61970923
patent,0.619703638
permit,0.61970034
mpeg,0.619676443
understand,0.619668846
tribes,0.61966763
nets,0.619658574
johnson,0.619629544
winner,0.619605967
gather,0.619533512
pour,0.619478449
60s,0.6194342
yeast,0.619367286
strips,0.619359342
hasan,0.619330997
tue,0.619296917
intellectual,0.619296189
officer,0.619267165
transmitted,0.61912103
nasty,0.619116287
presents,0.619104796
lifting,0.618972642
attempted,0.61891206
receive,0.618875156
tool,0.618743657
powered,0.618739631
spelled,0.618739429
morning,0.618707317
waters,0.618679089
regulars,0.618498177
provisions,0.618497628
trial,0.618403507
variant,0.618318519
final,0.618265581
peak,0.618240592
possession,0.618018646
theology,0.617977242
shit,0.617965313
transparent,0.617887604
irrational,0.617862305
servant,0.617735623
fan,0.617719809
tips,0.617644026
substance,0.617626385
slip,0.617607918
regulation,0.61757721
liberty,0.617531317
violate,0.617484013
shadow,0.617406046
sword,0.617328315
women,0.617296525
mexico,0.617285477
magazine,0.61721821
rock,0.617110145
motive,0.617088794
leaders,0.61707911
attached,0.617047207
heart,0.617032355
managing,0.616998308
alliance,0.616973983
happened,0.616939472
rendering,0.616903324
projection,0.616899942
xy,0.616691792
surviving,0.616644135
written,0.6166169
native,0.616569103
soldiers,0.616544894
1986,0.616540806
empty,0.616513304
vehicles,0.616413404
protest,0.616394469
leak,0.616324517
pauls,0.616318136
includes,0.616286888
rom,0.616228354
larkin,0.616125645
29,0.616058875
weird,0.616023689
movies,0.615985169
unnecessary,0.615922857
rejects,0.615864365
landed,0.615803847
lane,0.615796745
elite,0.615792931
master,0.615699421
steadily,0.615699394
professionals,0.615677347
publishers,0.615675521
possibly,0.615633585
consistent,0.615622042
graham,0.615609174
upto,0.615549677
sheep,0.61553739
fluke,0.615520656
interpret,0.61544346
registers,0.61542933
stability,0.615358415
theologians,0.615338765
lab,0.615333926
sixth,0.615290589
skate,0.615244919
wax,0.61518256
independence,0.615075354
us,0.615072423
translations,0.615041215
rape,0.614967249
friend,0.614929352
13,0.614883348
psychological,0.614875884
11,0.614815313
explained,0.614811211
65,0.614765356
surveys,0.614762128
universal,0.614744037
town,0.614713928
someone,0.614706073
rome,0.614697238
missiles,0.614642179
enables,0.614569884
verification,0.61442611
experienced,0.614403507
quakers,0.614349396
urban,0.614346671
images,0.614306022
preparation,0.614154825
serve,0.614035793
half,0.614001072
stadium,0.613986124
xterms,0.613773456
transmissions,0.61377203
reflect,0.61376312
prescription,0.613717506
treats,0.613662688
trades,0.613653576
zone,0.613611658
method,0.613538477
passes,0.613468395
grad,0.613468079
voted,0.613452607
valve,0.613430737
mineral,0.613373204
si,0.613357548
shocked,0.613334265
household,0.613288178
hull,0.613180335
still,0.613147385
rockets,0.61311411
overlap,0.613105318
spanish,0.613103746
repeating,0.613085691
scoop,0.613079983
standard,0.613054687
foreign,0.61304742
rarely,0.612972956
rc,0.612924426
informative,0.612895811
mapped,0.612704044
precisely,0.612702924
overwhelming,0.612685864
sucks,0.612664293
availability,0.6126031
animated,0.612525567
trading,0.612422661
raw,0.612398951
pete,0.612383501
time,0.612327448
113,0.612308397
occurs,0.612111921
nodes,0.612057983
generate,0.611970414
orbits,0.611940029
alpha,0.611843321
disclosed,0.611811337
regulate,0.611756497
ive,0.611745692
booth,0.611687255
sensitive,0.611664763
elevated,0.611664606
tradition,0.61162441
loudly,0.611607193
senators,0.611602111
routinely,0.611574538
buffer,0.611423281
panasonic,0.61128472
writing,0.611262225
wish,0.61120539
justifiable,0.611182867
attributes,0.611172988
159,0.611130977
resurrection,0.611112537
scott,0.611110491
reflected,0.611046755
reports,0.610982657
planetary,0.610966207
unique,0.610848641
112,0.610843197
sheet,0.610827016
thorough,0.610820483
till,0.610733298
partially,0.610669818
canadian,0.61064158
upright,0.610635217
zones,0.610609563
rpm,0.610555033
difficulty,0.610526744
private,0.610501052
artificial,0.610465546
show,0.61044456
shape,0.610378744
praise,0.610374723
lotus,0.610363962
farm,0.610334327
hours,0.610306848
accountable,0.610170977
10k,0.610076997
screens,0.610071558
henry,0.61000296
situation,0.609984046
whos,0.609971766
josh,0.609960792
orientation,0.609939185
force,0.609901857
industries,0.60985596
topics,0.609768234
proposal,0.609719469
healy,0.609718092
johansson,0.609649595
york,0.609567117
jersey,0.609540049
lasting,0.609512295
looking,0.609493926
toshiba,0.609405992
licence,0.609383585
running,0.609302365
workgroups,0.609249532
patents,0.60921409
transition,0.609207084
horizontally,0.609195476
jump,0.609193124
safety,0.609167623
house,0.609153996
tall,0.60907247
pushing,0.609065773
seeing,0.60905118
possible,0.609050013
playing,0.608984385
respond,0.608977998
majors,0.608928347
hydrogen,0.60884217
defaults,0.60883367
mar,0.608788839
street,0.608779273
olson,0.608752502
riot,0.608628346
simple,0.608608642
funded,0.608584759
learning,0.608578085
upon,0.608559035
perceive,0.608314547
walks,0.608309024
wondered,0.608285408
journals,0.608086529
offered,0.608077703
treating,0.608016591
sugar,0.607970084
mathematics,0.607955899
succeed,0.607936206
isaiah,0.607935676
via,0.607884886
professor,0.607811716
determines,0.607775918
precious,0.607728441
interfaces,0.607686502
pair,0.607680644
ipc,0.607587284
sun,0.607531066
mlb,0.607446228
favorable,0.607401526
ti,0.607401301
warren,0.607267321
permitted,0.607231105
witnessed,0.607174237
930401,0.607140372
evolve,0.607132495
winds,0.607116324
song,0.607021125
noninterlaced,0.60700276
harsh,0.606814667
mindset,0.606787377
properties,0.60671713
persons,0.606704861
anything,0.606704759
galileo,0.60654727
9mm,0.606489882
learn,0.606469169
leave,0.606442104
fails,0.606433321
sanity,0.606421891
educational,0.606307098
106,0.606221004
med,0.606142736
1012,0.606055123
kelly,0.606028649
teeth,0.605976574
tasks,0.605947878
pointing,0.605931031
velocity,0.60589566
yerevan,0.60588372
williams,0.605842619
ridiculous,0.605800158
took,0.605794611
tubes,0.60577752
reform,0.605726636
option,0.605694648
horses,0.605690827
nanao,0.605676373
rests,0.605597148
rare,0.605531092
intentions,0.605433497
warnings,0.605401653
mark,0.605361406
taught,0.605141143
sustain,0.604950648
sank,0.604865208
reminded,0.604818201
sco,0.604787651
normally,0.604779054
412,0.604692001
complaints,0.604672482
consequently,0.604629517
printing,0.604573696
1700,0.604561473
though,0.604554556
justified,0.604535942
gif,0.604530175
infrared,0.604503219
confiscated,0.604438563
doors,0.60442391
frank,0.604419416
adobe,0.604392962
120,0.604389901
nominal,0.604324459
locate,0.604203207
phone,0.604000793
old,0.603978418
mrs,0.603966811
mormon,0.6038564
sp,0.603855243
shell,0.60385277
projects,0.603824534
made,0.603707066
unsafe,0.603605667
file,0.603576771
shelf,0.603534571
login,0.603423932
spaces,0.603412338
gi,0.603383985
heal,0.603361462
tolerant,0.603334299
proportion,0.603264923
ordering,0.603262488
123,0.603234311
preferably,0.603217656
muscle,0.603197033
aimed,0.603070282
insurance,0.6030677
drove,0.603019666
linear,0.602986767
tempest,0.602958395
scholar,0.602840005
lantern,0.602794124
agenda,0.602640146
mix,0.60263195
membership,0.602618426
read,0.602540064
interprets,0.60253129
printed,0.602431616
125,0.602407863
pmetzgershearsoncom,0.602318288
1069,0.602289444
stations,0.602220304
3x,0.6021857
cold,0.602172749
manned,0.602169596
facts,0.602127305
incidence,0.602110583
small,0.602076768
urge,0.602062048
universe,0.601900389
vicinity,0.601896625
noone,0.601752626
megabyte,0.601695998
price,0.601683522
parliament,0.601640309
abroad,0.601549206
invisible,0.601545782
mel,0.601455088
reed,0.60143851
sensitivity,0.601415471
license,0.60135697
transfers,0.601347415
risk,0.601314363
sites,0.601303213
x11,0.601201382
shouting,0.601190974
testing,0.601103123
pursuit,0.601069029
spacecraft,0.600929822
radius,0.600868242
astronauts,0.60077375
split,0.600729582
coast,0.600716807
yale,0.600648825
normal,0.600597189
dsp,0.600584698
171,0.600566489
sympathy,0.600559309
personnel,0.600554068
organic,0.600517255
last,0.600379441
presumably,0.600234358
similarly,0.600156655
sack,0.600135032
porsche,0.600132466
295,0.600127008
gcc,0.600036801
garden,0.600010095
heterosexuals,0.599950012
republics,0.599920095
neural,0.599903926
reading,0.599895678
joysticks,0.5998551
prohibition,0.599850604
prompt,0.599828874
revealed,0.599812841
windows,0.599779581
sockets,0.599779074
354,0.599770223
expensive,0.599623747
surrender,0.59955126
sometime,0.599542611
shipping,0.599514983
proton,0.599464654
regarding,0.599444038
classification,0.599419821
250,0.599400366
prediction,0.59926376
smaller,0.599248
mighty,0.599230323
micro,0.599224929
items,0.599164974
mountains,0.599159424
cheaper,0.599136892
roll,0.599086758
commit,0.599065763
laughter,0.599037875
scorer,0.599032704
keyboards,0.59898973
impressive,0.598970489
staying,0.598956893
recognizing,0.598920479
played,0.598904539
secrecy,0.598872207
permanently,0.598848969
design,0.598837761
devices,0.598772676
ears,0.598745839
tga,0.598740004
486dx266,0.598645337
drop,0.598642253
interviewed,0.598599544
kansas,0.598593423
needed,0.598591812
wars,0.598483788
folks,0.598483679
harm,0.598438422
seen,0.598412636
tracking,0.598403832
records,0.59839947
weight,0.598397345
royals,0.598391077
set,0.598387425
consensus,0.598383049
unaware,0.598365318
influenced,0.598357591
modular,0.598342598
eliminated,0.59828129
gd3004,0.5982755
foundations,0.598256953
motto,0.598251924
dot,0.598190133
trail,0.598186313
rubber,0.598126736
given,0.598111091
288,0.598032648
sets,0.598032002
date,0.598015262
hamas,0.597962571
fielder,0.59794207
heights,0.597940446
underway,0.597906716
hollow,0.597877282
manifest,0.597862205
unlimited,0.597731588
runners,0.597715638
39,0.597712882
accompanying,0.597686517
steve,0.597670484
enters,0.597651477
murder,0.597614432
survivor,0.597613409
walking,0.597583643
loud,0.597571671
idiots,0.597512085
train,0.597485592
fm,0.597440268
something,0.597399387
monochrome,0.597350117
net,0.597327637
fly,0.597321365
pardon,0.597315329
interstellar,0.597271276
serves,0.597236437
region,0.597224778
orthodox,0.597164522
demonstrates,0.597157354
meanings,0.597151156
1020,0.59715057
literally,0.597103816
pdt,0.597074592
station,0.597051615
compatible,0.59701065
gretzky,0.596990878
synthesis,0.596985319
sink,0.596979822
249,0.596970579
sells,0.596957163
start,0.596891177
transfer,0.596882798
monitors,0.596869878
rack,0.596826723
forgive,0.596676238
lead,0.596662505
shotgun,0.596577935
prevented,0.596536996
ieee,0.596517901
cdrom,0.596475585
fujitsu,0.59646202
standoff,0.596419726
anatolia,0.596381167
struck,0.596309101
grandfather,0.596257921
increasing,0.596252103
generals,0.596199588
iris,0.596123222
scrutiny,0.596074598
um,0.596042546
358,0.596016347
theft,0.595978051
clues,0.595913122
defend,0.595911079
jsh,0.595843272
12,0.595820226
14th,0.595768123
ohms,0.595694416
least,0.595662439
identifying,0.595588616
place,0.595437596
hobby,0.595419361
jr,0.59536443
handgun,0.595255737
segment,0.595254376
ha,0.595254095
poverty,0.59523656
passage,0.595197672
british,0.59515096
radios,0.595099153
surgery,0.595048761
sit,0.595040932
vesa,0.595031712
validity,0.59500452
wit,0.595000719
characters,0.594998263
radio,0.594967467
gold,0.594868613
hacking,0.594829251
sponsor,0.594771375
guessed,0.594735717
asteroids,0.594724116
democrats,0.594703708
felony,0.594659644
ultra,0.594619232
circumference,0.594609481
reducing,0.594532473
involves,0.594513681
worn,0.594483658
say,0.594481111
se30,0.594449914
plan,0.594438725
frontier,0.594417494
thousands,0.594407522
recchi,0.594317572
db,0.594308478
people,0.5942092
adequately,0.594198956
exhibited,0.594189174
tenth,0.594131638
inform,0.594115207
gov,0.594074719
hebrews,0.594069587
nonexistent,0.594054076
recommendations,0.593904611
glory,0.59382341
hawks,0.593725881
supply,0.593604614
booted,0.593590812
kirlian,0.593589532
quotes,0.593545144
bagged,0.593382439
villages,0.593377437
monday,0.593312478
loose,0.593302227
relatives,0.593290696
balloon,0.593285568
tapping,0.59327838
swapping,0.593263336
eyewitness,0.593232723
towers,0.59320237
driven,0.593129801
ripped,0.593127898
prophecies,0.593126046
redesign,0.593078463
length,0.593075467
stream,0.593020953
hung,0.592959439
watched,0.592892664
kidney,0.592855265
banning,0.592790903
stan,0.592732407
organization,0.592728195
ongoing,0.592675417
invite,0.592654675
du,0.592630601
personal,0.592627632
allah,0.592583421
modulation,0.592569923
gauge,0.592543232
330,0.592541646
newer,0.592527631
tree,0.592512933
bullpen,0.592404488
rented,0.592398179
fish,0.592292717
sins,0.592213725
neighbor,0.592201054
footage,0.592177573
147,0.592125848
jerome,0.592040977
lafontaine,0.592033899
grave,0.591995114
fortunately,0.59178594
sunview,0.591754552
shops,0.591737635
laugh,0.591725109
andreychuk,0.591717432
session,0.591692189
dominate,0.591648739
ninth,0.591611416
scan,0.591557334
construction,0.591536201
move,0.591527772
document,0.591493429
someplace,0.59132501
limitation,0.591290163
suspects,0.591271874
smallest,0.591256645
unemployment,0.591212024
violating,0.591142753
overview,0.591038835
remind,0.590976375
ill,0.590959885
suggests,0.590908403
vms,0.590907121
1250,0.590898679
denver,0.59087715
pitching,0.590846863
emerging,0.590805634
myths,0.590786715
ruth,0.590778108
cylinder,0.590727529
altitude,0.590648776
dale,0.59063584
refuge,0.590605412
uuencoded,0.590580871
unbelievable,0.590561376
harley,0.590530096
kgb,0.590400278
vendors,0.590337267
films,0.590297728
prophets,0.590192301
photography,0.590093913
miracles,0.590087663
thoroughly,0.590061844
98,0.590009487
subdirectory,0.590009394
industrial,0.589968811
130,0.589896921
symbol,0.589894326
kinds,0.58989336
joystick,0.589805713
transaction,0.589728822
services,0.589693576
righteous,0.589638499
133,0.589620604
canal,0.589591337
quran,0.589582951
encouraging,0.589517892
pride,0.589439688
162,0.589394686
pocket,0.589327096
xv,0.589258515
205,0.589253179
viper,0.589246157
qemm,0.589231164
print,0.589166752
sorry,0.589107692
excluded,0.589028867
limitations,0.589025562
fonts,0.58901494
potential,0.58900193
shared,0.588974932
agreements,0.588972294
1280x1024,0.588957595
gone,0.588916584
gave,0.588853858
bore,0.588771225
pim,0.588695974
quite,0.588613348
paragraph,0.588535339
measures,0.588501773
floppy,0.588471738
kevin,0.588463638
suppliers,0.588332227
reflecting,0.588186811
lift,0.588105921
135,0.588083158
diesel,0.588080106
priests,0.587994431
binary,0.587942314
unarmed,0.587851753
array,0.587805472
chrysler,0.587790469
170,0.587583033
revisionist,0.58756563
modules,0.587565081
sparcstation,0.587549021
spring,0.587516172
buf,0.587418057
raising,0.587404032
acknowledged,0.587402934
ranging,0.587391723
increase,0.587361406
alarms,0.587310855
international,0.587308625
magellan,0.587266422
opens,0.587238664
sized,0.587237594
intelligence,0.587229934
137,0.587186093
vicious,0.58706368
124,0.587004548
font,0.586956104
accelerator,0.586933603
wed,0.58691294
mario,0.586832231
prohibit,0.586789985
rice,0.586690889
unexpected,0.586617759
socalled,0.586544727
oath,0.586533995
shift,0.58642858
whichever,0.586417983
71,0.586345149
gonzalez,0.586334006
obviously,0.586308109
drugs,0.586301767
toss,0.586284247
35,0.586232941
cop,0.586217075
representative,0.586110293
30s,0.586053104
instruction,0.585987887
story,0.585982649
pbmplus,0.58591242
wright,0.585880934
dropped,0.585836109
taylor,0.585821329
scanners,0.585809086
grounded,0.585776528
originally,0.585769125
car,0.585723666
sanctions,0.5856734
prescribed,0.585650594
dip,0.585564076
repentance,0.585495059
honor,0.585463826
smythe,0.585412398
evolution,0.585344102
sensor,0.585315713
reduce,0.585206958
132,0.5851685
shifts,0.585143566
championships,0.585113629
white,0.585103597
employer,0.584971725
1970,0.584907675
hopes,0.584864397
ignorance,0.584817881
rs232,0.584733901
used,0.58473299
1600,0.584696945
rkba,0.584694083
slave,0.584674357
strange,0.584658042
shading,0.584656511
indian,0.58456924
slash,0.584516952
hartill,0.584490276
vector,0.584368579
tab,0.584349449
refuses,0.584320851
dl,0.584297808
seperate,0.584271852
seat,0.584261072
rachel,0.58423147
sharks,0.584229103
reliably,0.584215007
sad,0.58420655
refund,0.584090136
fatal,0.584073449
emulation,0.584056422
memoirs,0.584000516
sign,0.583935982
swedish,0.583919132
xdm,0.583879022
healthy,0.58387368
messageid,0.583800641
honestly,0.58363054
cobra,0.583624676
medium,0.583486023
127,0.583483104
injuries,0.58347663
hes,0.583470782
worry,0.583469126
adjustment,0.583463086
implying,0.583460037
bill,0.583415079
vegas,0.583293226
stuff,0.583228904
offending,0.583208005
sensing,0.583198027
surprises,0.583165921
puts,0.583127937
nonprofit,0.583095399
foot,0.582987132
refusing,0.582942729
107,0.582933127
ratings,0.582913141
sequences,0.582860314
reserves,0.582777983
late,0.582616771
genetic,0.582567976
protects,0.58254184
remeber,0.58253726
school,0.58249816
proposals,0.58246782
131,0.582404889
steering,0.58236872
scanner,0.58233699
mechanisms,0.582318173
keenan,0.582228343
owned,0.582135879
80000,0.582119608
hostility,0.582098746
protect,0.582083938
helping,0.582067593
researching,0.581995119
pioneer,0.581988823
zionist,0.581961621
em,0.581769755
sermon,0.581753246
wow,0.581666533
80bit,0.581643497
infamous,0.581637793
listing,0.58162322
upstairs,0.581615941
sum,0.581586168
pavement,0.581517647
robust,0.581472971
routines,0.581472913
topic,0.581397908
knife,0.581255617
pleasure,0.581109184
sleeping,0.581109159
safer,0.581106381
virtually,0.580981061
module,0.58092255
report,0.580903417
stars,0.580881135
2000,0.580840999
edge,0.580836591
repaired,0.580830171
page,0.580814624
fought,0.58080862
relations,0.580802341
sufficiently,0.580748376
finger,0.580715716
recent,0.580664436
trash,0.580657634
reversed,0.580653766
writer,0.580616315
sega,0.580610562
straight,0.580580601
sarcastic,0.580550873
128,0.580533601
revs,0.580514507
tongues,0.580451745
47,0.580428598
jody,0.580403025
work,0.580371266
objectives,0.58036796
stir,0.58036462
helped,0.580329421
platform,0.580293844
samuel,0.58026452
mild,0.58023244
oops,0.580185118
targeted,0.580166276
respect,0.580087486
surveillance,0.58007229
lord,0.580049642
ideals,0.579984653
institute,0.579974564
sb,0.579958135
replace,0.579926976
poor,0.579912338
xt,0.579894299
needing,0.579878295
inning,0.579869166
special,0.579846586
simplest,0.579833407
jeff,0.579811168
1024x768,0.579802861
sections,0.579760801
prevail,0.579725895
stamped,0.579697143
3000,0.579673772
cults,0.579641491
domain,0.579553749
screaming,0.57955213
virtual,0.579539568
palm,0.57952325
unlawful,0.579489868
guarantees,0.579464979
accidental,0.579450898
noticeable,0.57938499
obedience,0.579383938
oppose,0.579352459
husband,0.57933081
pilot,0.579318177
mines,0.579270603
served,0.579187636
sixteen,0.579186092
flame,0.5791844
134,0.57917159
contrary,0.579127784
brand,0.579055222
1983,0.579047662
sys,0.579029542
parameters,0.578983154
operators,0.578959345
county,0.57885546
suite,0.578622044
modest,0.578608163
solely,0.578587277
arent,0.578579196
jamie,0.578452804
produced,0.578413917
presidential,0.578406276
geared,0.578406106
dates,0.578356645
agricultural,0.578335361
1961,0.578318052
integer,0.578245305
leaves,0.578216841
nightmare,0.57820086
retreat,0.578174998
likelihood,0.5781053
au,0.57801139
12mb,0.578003942
support,0.5779889
regulated,0.577905519
viewer,0.577828317
megabytes,0.577797167
springfield,0.577773189
jacket,0.577734802
werent,0.577724729
recommended,0.577622702
fire,0.577619531
wooden,0.577594214
84,0.577537653
wasted,0.577444515
outlets,0.577440785
recovery,0.577432307
worlds,0.577375376
formed,0.577362706
finally,0.57728166
chinese,0.577262745
whenever,0.577151937
remedies,0.577148692
kurds,0.57713914
obnoxious,0.577118281
guidelines,0.577111452
wood,0.577107822
tim,0.576989121
rickey,0.576953166
illustrated,0.576924356
hoping,0.576903564
gene,0.576889864
unnecessarily,0.576757109
reboot,0.576667588
avoiding,0.576642816
treasury,0.576634188
purpose,0.576516202
pixels,0.576510062
moderator,0.576493323
friendly,0.576455693
entered,0.576437078
mhz,0.576280907
defects,0.576266829
theory,0.576230802
metro,0.576199558
rs6000,0.576178231
sunroof,0.57607208
list,0.576044254
subsequently,0.576039417
opinion,0.575958349
informal,0.575946207
wishes,0.575940488
mailing,0.575882795
throwing,0.575876993
objections,0.575815574
storing,0.575780047
employment,0.575564714
twisted,0.575532545
air,0.575503338
shown,0.575489921
property,0.575432902
kit,0.575394874
cloth,0.575330638
lords,0.575299031
knowledgeable,0.57525327
poorly,0.575246342
lemon,0.575218208
ny,0.575178548
chair,0.575168353
207,0.575129111
129,0.575121821
theoretical,0.575072797
leaning,0.575054054
desert,0.575026701
kicked,0.575001559
words,0.57497739
flush,0.574689147
428,0.574687434
224,0.574576497
33mhz,0.574559455
issues,0.57449444
hosts,0.574491092
improve,0.574457143
pink,0.574455259
1971,0.574350263
pickup,0.574348205
movements,0.574229465
1500,0.574208977
165,0.574198189
wanting,0.574170712
efficiently,0.574167636
guide,0.574145155
welcome,0.574108986
bernard,0.574077185
eye,0.574019377
judgement,0.57400906
trusted,0.573994624
riding,0.573960875
v32,0.573939984
editing,0.573864285
moral,0.573844739
scholarship,0.57375989
objects,0.573756818
serious,0.573746617
robot,0.573732067
milton,0.573661574
117,0.573657521
room,0.573623422
tia,0.573537505
employ,0.573505182
toward,0.573488989
gates,0.573455892
persia,0.573448307
phigs,0.57340103
sc,0.573397005
inherently,0.573382228
stl,0.573350532
122,0.573316739
lawsuit,0.573211531
prevention,0.573108023
collections,0.573103256
typed,0.572955999
publishing,0.572955992
paid,0.572910535
crooks,0.572892642
truth,0.572886215
sync,0.572838303
indirectly,0.572798235
nec,0.572784382
sweep,0.572775921
subsystem,0.572773701
inquisition,0.572767894
unrelated,0.572737213
frequencies,0.572716971
subscribe,0.572656859
issue,0.57259764
prepare,0.572511569
143,0.572510029
things,0.572401613
mon,0.572373106
extension,0.572368254
theological,0.57235606
promise,0.572335998
amp,0.572334349
berkeley,0.572195682
articles,0.572135024
alt,0.572129081
food,0.572087824
whining,0.572074432
refered,0.572056035
keyword,0.571984927
summer,0.571960591
saving,0.571942773
promoting,0.571934576
terry,0.571934516
subscription,0.571919677
viewers,0.571904007
illegal,0.571882964
lone,0.571875895
maryland,0.571868166
secret,0.571855467
mile,0.571844938
excerpts,0.57180471
team,0.571779212
permission,0.571704202
vertical,0.571672529
request,0.571664302
functional,0.571657181
pitch,0.571600082
publicdomain,0.571568482
respectively,0.571535457
id,0.571511752
plus,0.571445558
thy,0.571436873
wouldnt,0.571434977
months,0.571411512
jurisdiction,0.571386479
microsoft,0.571361285
dictionary,0.571285763
wealthy,0.571243909
ironically,0.571243553
participated,0.571225446
sdk,0.571219804
partners,0.571143707
fruit,0.571134198
walter,0.571113397
country,0.571073273
minority,0.571056215
spouse,0.571055271
philosophies,0.570994918
dumb,0.570989003
probert,0.570965691
operate,0.570939901
vietnam,0.570910274
ineffective,0.570903896
prof,0.570872331
sometimes,0.570871627
three,0.570866812
public,0.570866445
girl,0.57084915
6000,0.570793656
workstations,0.570750889
raised,0.570734065
murderers,0.570728956
longterm,0.570713631
fanaticism,0.570695138
ami,0.570657305
bullet,0.570654927
pressing,0.570637821
jokes,0.570627447
v32bis,0.570620193
evolved,0.57057417
definitely,0.570574083
xloadimage,0.570555952
heck,0.570520131
seemed,0.570453597
turner,0.570444598
716,0.570438143
gap,0.570391899
figures,0.570371869
tho,0.570280799
definitions,0.570273001
110,0.570265403
feelings,0.570218588
structure,0.570207281
incorrect,0.570155324
rally,0.569947207
typical,0.569925173
earn,0.569895268
spiritually,0.569836859
manufacturer,0.56971813
religions,0.569690823
womans,0.56965359
martin,0.569636872
tone,0.569625503
hazard,0.569616687
promptly,0.569598256
shots,0.569486779
disciples,0.569417034
economically,0.569415864
replies,0.569309192
bypass,0.56929492
job,0.569189073
sin,0.569161894
motives,0.569084115
19,0.569073683
hundreds,0.569016085
compensate,0.569004094
oscillator,0.568926077
sharing,0.568867037
obligation,0.568830354
paper,0.568803446
populations,0.568794243
relevant,0.568745881
scorers,0.568745459
octopus,0.568699301
moron,0.568677495
possibility,0.568646645
nonsense,0.568641508
solve,0.568593502
142,0.568539173
mechanics,0.568493679
weapons,0.56844206
seeds,0.568384892
lands,0.568367172
manuals,0.568339407
statistically,0.568303708
idle,0.568273832
950,0.568225173
padded,0.568223555
stops,0.568189685
similarities,0.568174524
guaranteed,0.568026673
118,0.568012471
texas,0.567970359
vw,0.567961532
relationships,0.567890366
xterminals,0.567846836
sinless,0.567831915
mcwilliams,0.567831393
scientist,0.567762541
make,0.567727402
positively,0.567708211
said,0.567690733
dishonest,0.567571526
pants,0.567557251
lamp,0.567433844
simply,0.567429395
see,0.567353443
picture,0.567344181
practiced,0.567296663
productive,0.567286662
take,0.567276877
internal,0.567254686
moslem,0.567246928
senior,0.567164801
sheesh,0.567162395
pan,0.567095052
pig,0.56707549
lucky,0.567055228
15000,0.566996764
milwaukee,0.566935897
script,0.566922879
disappears,0.566917901
spread,0.566910398
1900,0.566860678
bikers,0.566849319
supposedly,0.566823301
paths,0.566804247
summaries,0.566795123
suppose,0.566729152
trend,0.566725214
solved,0.566711727
revenge,0.56667375
radar,0.566521526
nifty,0.566502972
occasionally,0.566497925
unused,0.566483721
threshold,0.566405793
perhaps,0.566307037
hampshire,0.566188962
population,0.566161653
lineup,0.566153501
independently,0.566142271
window,0.566123877
rational,0.566087877
preferable,0.566077654
israel,0.566076746
tests,0.566007763
thompson,0.5659987
progun,0.565972409
insults,0.565901281
prelude,0.565872979
languages,0.565843371
legs,0.56583538
practical,0.565795501
erase,0.56568274
cleaning,0.565602368
living,0.565518731
solutions,0.56551177
crashes,0.56549157
15,0.565454119
mask,0.565409281
